evolution$generation,evolution$evaluated,beta,alpha,growthRate,population,diffusionSteps,width,hwRatio,objective$moran,objective$distance,objective$entropy,objective$slope,moran,entropy,slope,distance
2040,100292,0.2566742930245748,3.591048959507208,1008.9359237385916,96709.35325968754,4.096284491850927,58.98151950284253,0.5508520268525346,0.2990030321521189,0.46374593624620025,0.8588800214794431,-2.0161178700744076,0.2990030321521189,0.8588800214794431,-2.0161178700744076,0.46374593624620025
2040,100292,0.018978277989175844,2.73705733360222,3637.2857377472774,92322.13370018122,1.5662900231936026,63.24775793019241,2.0,0.0014448332332516922,0.28158082860700445,0.250950078054195,-1.1861085090202605,0.0014448332332516922,0.250950078054195,-1.1861085090202605,0.28158082860700445
2040,100292,0.3805924708715288,2.197707568163314,1161.0248928034673,21355.7730202552,3.7472671657325836,51.17177842420962,0.5,0.21726624750804138,0.6425612252037672,0.868846231993108,-1.1642751350516847,0.21726624750804138,0.868846231993108,-1.1642751350516847,0.6425612252037672
2040,100292,4.7983392618648304E-5,4.564908289600587,9916.673029559777,70571.68480460689,1.7570282082116901,90.92873725738806,0.5,-2.3653254097454933E-4,0.574443144472096,0.3380221127618448,-1.498519004092277,-2.3653254097454933E-4,0.3380221127618448,-1.498519004092277,0.574443144472096
2040,100292,5.306166643027468E-5,1.4645453973137168,1011.7038543230551,78987.6786979967,1.0893250735626698,70.9670083663666,0.5,-3.47286587106651E-4,0.7178000762466107,0.3631853807433005,-3.318651405857026,-3.47286587106651E-4,0.3631853807433005,-3.318651405857026,0.7178000762466107
2040,100292,0.001828989888443339,1.7602926746973393,1058.4242584056615,97645.44449707046,1.234001409783994,50.0,2.0,4.300371513669958E-4,0.2980674154884438,0.17160409628272633,-2.107288154217906,4.300371513669958E-4,0.17160409628272633,-2.107288154217906,0.2980674154884438
2040,100292,0.0,0.4072935170551413,1000.0,73097.73448842684,3.6071237676419434,61.634740228330756,0.5,-5.457917553051505E-4,1.0129714837190786,0.8827052789930641,-0.16247205159245978,-5.457917553051505E-4,0.8827052789930641,-0.16247205159245978,1.0129714837190786
2040,100292,0.46256684567572215,2.941256502726427,2392.9736802601637,50485.71810046467,3.9429973933736866,92.17713993225206,0.5,0.15510981854290778,0.400266478984829,0.7482363201680766,-1.287490655605388,0.15510981854290778,0.7482363201680766,-1.287490655605388,0.400266478984829
2040,100292,3.7963675328939E-5,5.0,1000.0,98997.6807776711,2.459632336468295,94.46799319163829,1.2906613680380608,-6.625255877039065E-5,0.04815303192094301,0.031554050270516186,-4.87559081009379,-6.625255877039065E-5,0.031554050270516186,-4.87559081009379,0.04815303192094301
2040,100292,0.011007987770726098,4.868448398943998,2661.8691079685877,85569.79623105736,1.310234372185442,57.24692008361026,1.3427931621286615,0.0013061409371359675,0.14529138228772118,0.17785557634231874,-1.1966470544279786,0.0013061409371359675,0.17785557634231874,-1.1966470544279786,0.14529138228772118
2040,100292,0.15267455576598943,3.294684699045587,1000.0,12262.50675940581,5.0,98.66448147265825,1.0121768404464255,0.04291570796815055,0.3813541032511712,0.6048138102777331,-0.9050840946513219,0.04291570796815055,0.6048138102777331,-0.9050840946513219,0.3813541032511712
2040,100292,0.008487663294540832,2.6294769696670546,3185.148260071212,16341.054248775457,1.222514910049778,66.40266215902642,0.6059753819611304,-2.102236854882356E-4,0.8509411644020471,0.5855670236589245,-1.5292820998535472,-2.102236854882356E-4,0.5855670236589245,-1.5292820998535472,0.8509411644020471
2040,100292,0.45352731075197944,3.3120341745837356,1439.9799274511286,50260.19790483503,3.5641118628087125,50.28683415939563,0.5028754287693933,0.2872129582931093,0.45603969788865156,0.8409448796135479,-1.7834204645453147,0.2872129582931093,0.8409448796135479,-1.7834204645453147,0.45603969788865156
2040,100292,0.01844921492855291,1.7558010963134605,10000.0,81769.83252686368,3.945171172508541,50.0,2.0,0.0010992335984782154,0.9861578201499814,0.8403768738435328,-0.9302868953455846,0.0010992335984782154,0.8403768738435328,-0.9302868953455846,0.9861578201499814
2040,100292,0.024560919278283657,1.70210608229833,4235.970887465133,45264.25941585822,2.8015560707621194,54.861987067359195,0.6615188520741186,0.0017025169631541318,0.9120474131990757,0.8189799253859184,-0.9293580053464637,0.0017025169631541318,0.8189799253859184,-0.9293580053464637,0.9120474131990757
2040,100292,0.0,3.4551004250052566,2546.239127023389,10000.0,5.0,80.63135796970931,1.049414868730845,-1.445502701445566E-4,0.8143628834145283,0.5633717172172867,-0.7949789016661317,-1.445502701445566E-4,0.5633717172172867,-0.7949789016661317,0.8143628834145283
2040,100292,0.1270547966334279,5.0,1315.9132136599314,10000.0,1.840390460210772,100.0,1.6291566636803436,0.002366961698690379,0.5179866360536628,0.41947355769560507,-1.6131549664883043,0.002366961698690379,0.41947355769560507,-1.6131549664883043,0.5179866360536628
2040,100292,0.0035065658397064824,1.878419521841992,1000.0,19156.902169902758,4.645870041355412,65.92925115141514,2.0,5.522304531587758E-4,0.6466152574085566,0.36492468661994926,-2.268456305959391,5.522304531587758E-4,0.36492468661994926,-2.268456305959391,0.6466152574085566
2040,100292,0.0,1.6358678446044925,1025.5315562577136,79860.19353695589,1.0,50.0,1.9021765081554949,-2.1220669314684506E-4,0.4210239868716114,0.18296177812266812,-1.2684579316343505,-2.1220669314684506E-4,0.18296177812266812,-1.2684579316343505,0.4210239868716114
2040,100292,0.06469713244356234,3.2013014210724453,1547.8310675376674,10000.0,5.0,50.0,0.5,0.01738300658357373,0.6963122822104364,0.666324205161634,-0.825323231410531,0.01738300658357373,0.666324205161634,-0.825323231410531,0.6963122822104364
2040,100292,0.029655657495683566,3.242955113234941,6341.682759030359,22310.338565604285,2.3759225395981156,100.0,1.6123863212847054,3.2651567162398325E-4,0.9026945168116595,0.6545538300549297,-1.4633521753118608,3.2651567162398325E-4,0.6545538300549297,-1.4633521753118608,0.9026945168116595
2040,100292,0.5,2.7479046333705393,1000.0,62430.912333767206,5.0,50.244855931658215,0.8640254619261596,0.304229887446901,0.5795439903995742,0.9204431399855405,-1.3113928608657333,0.304229887446901,0.9204431399855405,-1.3113928608657333,0.5795439903995742
2040,100292,0.011174446843212366,3.8683130507240064,2679.3602732441104,89634.2898759002,2.365017786760721,98.47086822691654,1.3332575332813001,0.0019868854940851164,0.1635036809833572,0.2262683333676081,-1.2748941134605098,0.0019868854940851164,0.2262683333676081,-1.2748941134605098,0.1635036809833572
2040,100292,1.7659124520348583E-4,2.5463204697160684,3929.763248338464,17102.971642861958,1.2304909200650045,63.69482664581805,0.568126391051048,-3.710313341548313E-4,0.9063863227430794,0.6798359787764512,-2.0286887814484884,-3.710313341548313E-4,0.6798359787764512,-2.0286887814484884,0.9063863227430794
2040,100292,0.003954956287538526,5.0,5355.833695294922,10000.0,4.172140899595054,99.8154428682995,1.224153198133358,3.522910698740255E-5,0.9309353291914602,0.8106259190771473,-2.1628215042992323,3.522910698740255E-5,0.8106259190771473,-2.1628215042992323,0.9309353291914602
2040,100292,0.2500803119337178,2.2621919958522305,6905.6357087761635,10000.0,1.0,89.56118797173869,0.9438073161741145,0.003969428513164173,0.9195907283534152,0.957375822940175,-0.8041229823613935,0.003969428513164173,0.957375822940175,-0.8041229823613935,0.9195907283534152
2040,100292,0.0011396781366249606,3.310700953181928,2867.118871779805,10000.0,4.2630733162012575,94.61209945524705,0.9263415882575698,-6.820625453775901E-5,0.8412944895268059,0.58957427044393,-2.5684764849561943,-6.820625453775901E-5,0.58957427044393,-2.5684764849561943,0.8412944895268059
2040,100292,0.0,1.6143601316069933,1000.0,99623.10804394912,2.6221180868144804,89.35194383286225,0.5,-2.7016761982739246E-4,0.3580646363601579,0.15977253103126066,-1.3011876788252155,-2.7016761982739246E-4,0.15977253103126066,-1.3011876788252155,0.3580646363601579
2040,100292,0.2630356022067557,1.8327080442541963,2357.1814030806117,85810.44684577541,2.066516022068434,61.70839776206101,0.5,0.18220781743802725,0.7275754878490673,0.8767292403903124,-1.0501472324095031,0.18220781743802725,0.8767292403903124,-1.0501472324095031,0.7275754878490673
2040,100292,0.08305324914058221,3.3723470175045533,3397.8910432715634,29375.080589243928,1.1030245474082427,72.81174699972355,0.6901359054388486,0.002990714381852796,0.5299735609084553,0.4585315133565457,-0.9027085299947395,0.002990714381852796,0.4585315133565457,-0.9027085299947395,0.5299735609084553
2040,100292,0.01907224278792644,4.926564968688835,1000.0,10000.0,1.4925675730409456,89.48985583439313,1.1321956427726343,4.5157185437651035E-4,0.37112761844782843,0.2537767681370443,-2.3768778324179065,4.5157185437651035E-4,0.2537767681370443,-2.3768778324179065,0.37112761844782843
2040,100292,0.06318526786323268,3.6175611297173997,2375.09101364664,37147.83814841378,3.2053816521668765,84.24961168982942,0.9004522431543055,0.013864684057381216,0.32705494049446365,0.46530343835225385,-0.8427633714644439,0.013864684057381216,0.46530343835225385,-0.8427633714644439,0.32705494049446365
2040,100292,0.0036334988760089613,3.6627206857834316,1818.520520521889,13445.393847478601,4.877278094699528,80.24244782317444,1.1435990539686947,1.7599658761262678E-4,0.5638903665621493,0.3488067418582179,-2.007306409105803,1.7599658761262678E-4,0.3488067418582179,-2.007306409105803,0.5638903665621493
2040,100292,0.00909031107176228,2.4953985854018907,2599.1248015413353,14499.161598165714,1.222514910049778,64.39539354997223,0.676898065609916,-2.1945313265602214E-4,0.827831685950288,0.5859842211763112,-1.6495139786302642,-2.1945313265602214E-4,0.5859842211763112,-1.6495139786302642,0.827831685950288
2040,100292,0.00854929654516784,1.5469098501748961,5780.749857714275,10000.0,2.760818799340741,91.28106135875515,0.693338009196629,4.6746950680067705E-5,0.9473337132627215,0.9243088239860044,-1.5841694635525463,4.6746950680067705E-5,0.9243088239860044,-1.5841694635525463,0.9473337132627215
2040,100292,0.004016289074970901,5.0,2527.848254378865,31653.76467171048,1.5787397038709656,74.88177585818696,0.5,-1.1638385561370371E-4,0.37593433382869185,0.22643745293607812,-1.5993146867842694,-1.1638385561370371E-4,0.22643745293607812,-1.5993146867842694,0.37593433382869185
2040,100292,0.0030361523444977683,2.6271765286157307,1000.0,34383.30535837844,2.3020585660380273,89.82502599771134,1.3235825643363999,4.6203578071644523E-4,0.19146890800962274,0.1613951987572666,-2.5774638548351345,4.6203578071644523E-4,0.1613951987572666,-2.5774638548351345,0.19146890800962274
2040,100292,0.04981778770907838,4.991552699321548,9725.227400219548,100000.0,1.3556231548362527,61.9465797042129,1.4072020873431947,0.0018785385564530437,0.39775051318008214,0.34896798140030993,-0.815911384016774,0.0018785385564530437,0.34896798140030993,-0.815911384016774,0.39775051318008214
2040,100292,0.0045471306260603936,1.5625988412032483,1000.0,17320.452547777903,1.392280115295029,63.59889033128219,0.7404234612136998,-7.155635722415627E-5,0.8675816860852967,0.5994063031000854,-2.1926696398172902,-7.155635722415627E-5,0.5994063031000854,-2.1926696398172902,0.8675816860852967
2040,100292,0.07490042768490394,4.8465660659719925,1751.1782013973711,10000.0,2.1245025472847985,61.6882247961013,1.3109669050840314,0.0033102198534670658,0.5998794473450545,0.5086212322890078,-1.0182127800669225,0.0033102198534670658,0.5086212322890078,-1.0182127800669225,0.5998794473450545
2040,100292,0.0026882572434962556,4.146602847027286,1000.0,35390.50087280142,4.490548096709576,94.80164399313085,1.391044987213654,9.163016755893176E-4,0.1482130038115099,0.16482969764314287,-2.3371234396509983,9.163016755893176E-4,0.16482969764314287,-2.3371234396509983,0.1482130038115099
2040,100292,0.0,4.5575821775162675,6515.093169297984,29498.445404447084,2.356887227269632,100.0,2.0,-4.305546373093516E-5,0.8015369867626367,0.4414148549943715,-0.7173200043260252,-4.305546373093516E-5,0.4414148549943715,-0.7173200043260252,0.8015369867626367
2040,100292,0.019008408658807558,0.0,5215.12676343081,100000.0,1.349277481688623,50.0,0.5116879170610632,0.0052568278942379375,1.0049044394667295,0.999370763838768,-0.08526496823946524,0.0052568278942379375,0.999370763838768,-0.08526496823946524,1.0049044394667295
2040,100292,0.0,0.8582560171770032,1000.0,15323.91397542238,1.5711264400070144,100.0,0.7574478383016061,-1.3583428290408223E-4,0.9365286138720245,0.7447975291946693,-0.6276192044167235,-1.3583428290408223E-4,0.7447975291946693,-0.6276192044167235,0.9365286138720245
2040,100292,0.29813882942851644,1.7965664757493927,2372.1134726004752,97870.19748929415,1.9973900326365,55.7114632872889,1.10519612246722,0.1086448102977132,0.39668493365865504,0.6990923396322252,-1.061755060327613,0.1086448102977132,0.6990923396322252,-1.061755060327613,0.39668493365865504
2040,100292,0.08903902061636358,5.0,2102.8301658414393,48111.63058314298,3.1464295786795566,50.0,0.7166878327055983,0.05660635414289354,0.2482063976937079,0.5565828977315048,-1.1535178854468635,0.05660635414289354,0.5565828977315048,-1.1535178854468635,0.2482063976937079
2040,100292,0.007704109617357557,4.9924791660512655,9188.217972733335,70691.69143324567,5.0,55.964108624160566,2.0,8.243247193600788E-4,0.5619826616770985,0.3811171857897162,-0.9358811731742993,8.243247193600788E-4,0.3811171857897162,-0.9358811731742993,0.5619826616770985
2040,100292,0.09577359430543556,2.8362294124544207,1000.0,10000.0,4.702416278805746,76.37765509850679,1.6151539445609058,0.016488002438857747,0.5051031723965083,0.5683847832059837,-0.9587937847308834,0.016488002438857747,0.5683847832059837,-0.9587937847308834,0.5051031723965083
2040,100292,0.22063497051695255,3.460582012759609,3843.5134007256124,65078.45897786818,1.4714978683589313,50.86654402424213,0.5922422915884887,0.03988020961097524,0.3515576666117484,0.5621591297583199,-0.9552166720705708,0.03988020961097524,0.5621591297583199,-0.9552166720705708,0.3515576666117484
2040,100292,0.0,4.987988971448195,3218.3578478476174,56437.47918846409,1.0,60.48584807167075,1.0910331732208076,-2.5734248788959556E-4,0.24531152949963878,0.15286169994281393,-0.8290754709129432,-2.5734248788959556E-4,0.15286169994281393,-0.8290754709129432,0.24531152949963878
2040,100292,0.5,3.5146891515290166,1000.0,70284.85236063688,3.3382823690682404,59.54404758549641,1.5124666256977346,0.23856298921791347,0.33825925127611517,0.8003266522848866,-2.099502441165778,0.23856298921791347,0.8003266522848866,-2.099502441165778,0.33825925127611517
2040,100292,1.815372889809047E-6,1.205706692954887,9602.795396657366,73054.58440377394,1.5773466931199058,67.87036258015215,1.9800301325760998,-1.1635484852739593E-4,1.0076131293863906,0.9079241553195884,-3.893415395822546,-1.1635484852739593E-4,0.9079241553195884,-3.893415395822546,1.0076131293863906
2040,100292,0.0687190261580112,3.9595771052294406,1000.0,11390.301898301272,1.0020305025120346,98.75906718140142,0.5,0.003247127497659503,0.4258949730316565,0.3690609309464732,-1.2704517838844809,0.003247127497659503,0.3690609309464732,-1.2704517838844809,0.4258949730316565
2040,100292,0.49905062609069484,5.0,1000.0,100000.0,3.520882527510184,79.3635254255424,0.862633634384063,0.24973366315027326,0.3702595651702398,0.8232960640141747,-2.274537057268232,0.24973366315027326,0.8232960640141747,-2.274537057268232,0.3702595651702398
2040,100292,2.8150642407956535E-4,3.0127546707953985,1000.0,93201.05731719658,1.1391507179672908,54.47183229106224,1.902284200730495,-8.293987113618947E-5,0.07912824586742188,0.051570530063605874,-3.031975761275,-8.293987113618947E-5,0.051570530063605874,-3.031975761275,0.07912824586742188
2040,100292,0.01468146734281348,5.0,1204.1447186270534,40240.78313093343,3.4326233408015447,57.28042250387122,0.5682566974989656,0.010974586824405181,0.17066817674141524,0.3318231547179527,-1.0468359812904207,0.010974586824405181,0.3318231547179527,-1.0468359812904207,0.17066817674141524
2040,100292,0.009695724150395203,2.624234700041856,3562.425482654149,96321.40072229094,3.2661980720010892,87.75588141782245,0.6450558142157559,0.0030993571475807277,0.281213394066395,0.30293306685357707,-0.9897592092371567,0.0030993571475807277,0.30293306685357707,-0.9897592092371567,0.281213394066395
2040,100292,0.3984121681013342,2.8934486653476403,1899.960117928725,75035.53085796902,4.517327279960549,50.24485614632901,0.5,0.3128342036418081,0.5044163912978559,0.8702994372782266,-1.6705949826594932,0.3128342036418081,0.8702994372782266,-1.6705949826594932,0.5044163912978559
2040,100292,0.0,1.2684542914408292,1000.0,56167.98765793451,3.6771347930309717,82.03671749092317,0.5,-3.5716989467954714E-4,1.0007360419919373,0.6991655991317555,-1.428826901395755,-3.5716989467954714E-4,0.6991655991317555,-1.428826901395755,1.0007360419919373
2040,100292,2.3311926661933935E-4,5.0,5900.626774742389,66001.31780407796,5.0,92.24430715286806,0.876348785918486,-9.464830891434471E-5,0.35973119434205886,0.21578065903097204,-2.06915305824764,-9.464830891434471E-5,0.21578065903097204,-2.06915305824764,0.35973119434205886
2040,100292,0.0,5.0,10000.0,91351.83294714613,3.6889679430758653,99.88637904004634,1.3058255459930457,-7.313065795843634E-5,0.43489358741344863,0.2511793293328104,-0.7983650732317124,-7.313065795843634E-5,0.2511793293328104,-0.7983650732317124,0.43489358741344863
2040,100292,0.5,2.899238446160339,1421.6872129526632,100000.0,3.758605090779649,53.03567184225287,2.0,0.2480836193364154,0.3459895288231256,0.8023467074438364,-2.022742826781133,0.2480836193364154,0.8023467074438364,-2.022742826781133,0.3459895288231256
2040,100292,0.13562018078129837,3.236114547273639,3236.485181232695,98606.58041498301,5.0,50.0,0.5,0.18860705825627008,0.3541284113541267,0.737034677668784,-1.5839096850673298,0.18860705825627008,0.737034677668784,-1.5839096850673298,0.3541284113541267
2040,100292,0.5,1.5457629726613178,1468.2092888136162,100000.0,4.547483175869941,100.0,1.9974172709742413,0.2004086505488014,0.8040840377865116,0.9384813949629777,-0.9790631112818973,0.2004086505488014,0.9384813949629777,-0.9790631112818973,0.8040840377865116
2040,100292,0.002961137307997038,1.9322920364974094,2914.3546274230507,38414.919888714896,1.3993130803401015,54.391709811538234,0.5,-4.246940598380289E-4,0.773787250925106,0.49800199430559294,-1.4203518855258943,-4.246940598380289E-4,0.49800199430559294,-1.4203518855258943,0.773787250925106
2040,100292,5.244506733125062E-4,4.388565185905494,6041.215870835074,77843.54321723698,3.3338795435138735,51.31993188038927,1.5697368232271924,-1.6130048988509862E-4,0.3585960833050698,0.22439480797068248,-1.5032335269681867,-1.6130048988509862E-4,0.22439480797068248,-1.5032335269681867,0.3585960833050698
2040,100292,0.007064975926911687,3.4067650275066974,5408.607019299163,15927.973709417574,2.9876494098763278,67.92517099386292,1.8746576168948197,-1.4879410064633062E-5,0.9765456869862744,0.7436919250122969,-1.8953264863634234,-1.4879410064633062E-5,0.7436919250122969,-1.8953264863634234,0.9765456869862744
2040,100292,0.0,1.8027317804090588,6674.360164748933,68756.72846537345,1.6524923523651855,100.0,2.0,-4.416093384094087E-5,0.8863867133497861,0.5423381962603626,-1.0661265151609347,-4.416093384094087E-5,0.5423381962603626,-1.0661265151609347,0.8863867133497861
2040,100292,0.007427799627352173,3.9887009908273696,9556.01198484238,54024.818179521666,4.024402432169835,98.75705123082673,0.5,3.282462951652774E-4,0.7109725847178525,0.49437000315011626,-0.9899891612731032,3.282462951652774E-4,0.49437000315011626,-0.9899891612731032,0.7109725847178525
2040,100292,0.4364509797497725,4.999999999999999,1419.7010885216982,10000.0,1.0,100.0,0.5010139937664718,0.024558386603312776,0.5038798399218873,0.5870051924317901,-0.8451700650448073,0.024558386603312776,0.5870051924317901,-0.8451700650448073,0.5038798399218873
2040,100292,0.0,0.02299824420313821,1000.0,88270.69189712721,2.554738336742047,52.624337766961844,0.5,-4.2237881427814784E-4,1.0082203334037008,0.909441051478875,-0.08294232646985575,-4.2237881427814784E-4,0.909441051478875,-0.08294232646985575,1.0082203334037008
2040,100292,0.175471366258997,3.8393623303450948,1000.0,19843.545759722278,1.0,97.18555317829167,1.7253080257884497,0.011650261293609599,0.2725386133144068,0.42547450684313837,-1.114573261713917,0.011650261293609599,0.42547450684313837,-1.114573261713917,0.2725386133144068
2040,100292,0.27400706925597845,5.0,10000.0,92572.63015893656,4.003518014971514,97.05379299517905,1.881598326103269,0.036271315300125465,0.4465586319861844,0.6142266574520556,-0.6989585385694876,0.036271315300125465,0.6142266574520556,-0.6989585385694876,0.4465586319861844
2040,100292,0.0022428616324932094,2.7131594313996406,1771.7639007287626,11206.714822757744,3.804915552837024,62.17947674250823,0.6024136670244107,-2.0526546782786718E-4,0.7375107155088174,0.47582345000150705,-1.8021438297843548,-2.0526546782786718E-4,0.47582345000150705,-1.8021438297843548,0.7375107155088174
2040,100292,0.3564581769337429,5.0,5404.673743419982,33920.82109514729,4.052056565336108,65.33314483659424,2.0,0.05037340443156883,0.6041337963977292,0.7033767791490589,-0.7683161305325586,0.05037340443156883,0.7033767791490589,-0.7683161305325586,0.6041337963977292
2040,100292,0.22939977924969385,2.582807179748012,10000.0,34972.841994514514,2.0947228886421745,50.0,0.5,0.05764173869460362,0.9650428453247042,0.9846103025361985,-0.42133807931582595,0.05764173869460362,0.9846103025361985,-0.42133807931582595,0.9650428453247042
2040,100292,0.00909031107176228,2.495398585401891,2599.124801541335,34212.13764594377,1.222514910049778,64.05796908851632,0.676898065609916,1.7922136480074712E-4,0.4964853100912317,0.3274948925192957,-1.4013575134900318,1.7922136480074712E-4,0.3274948925192957,-1.4013575134900318,0.4964853100912317
2040,100292,0.019171826883311437,2.0213888841358023,1907.810480145524,10000.0,1.0,100.0,0.8143793544417908,9.35086857203367E-5,0.8961045998479724,0.6691802046698442,-2.1444758176727636,9.35086857203367E-5,0.6691802046698442,-2.1444758176727636,0.8961045998479724
2040,100292,0.009075045371859398,2.5248621720673436,2626.0057096917863,12293.855231180685,1.0,80.66022349262914,0.6853196549018576,-1.1129135163014685E-4,0.8745470713275965,0.6365119146295819,-1.959629623995861,-1.1129135163014685E-4,0.6365119146295819,-1.959629623995861,0.8745470713275965
