evolution$generation,beta,alpha,growthRate,population,diffusionSteps,width,hwRatio,moran,distance,entropy,slope
5825,0.5,0.01,1000.0,85653.87365754049,1.9984579470115102,76.05968571222922,0.5,0.1704464719094996,0.9144344582851991,0.9901256641561261,-0.32173633140486246
5825,0.5,1.9406780803483399,5102.347505195551,68597.75233155023,4.998516859300559,93.60789204112837,1.913835038526969,0.09230124177261553,0.882812826720562,0.9274570169082748,-0.7691773190198429
5825,0.0,1.089983695422833,8114.848172021696,50692.00620386568,2.033644574722201,71.7363173880463,1.5424766435349415,-1.2058171452797641E-4,0.9573375051125811,0.9158313154764592,-0.7948350624779887
5825,0.05626042142750302,4.78871324929248,1425.1361050327293,36259.7231351772,2.604516555968843,69.35718970430807,0.5,0.022453964555696804,0.23142098213433115,0.43617712836758665,-1.0053885483866374
5825,0.0,5.0,8809.116806656126,38826.75709021484,2.86153061431847,93.89452907681087,0.7077010197273546,-1.5233638826438683E-4,0.71562202080236,0.4688566080202747,-0.8861432256461568
5825,0.5,3.8669553322256176,10000.0,89519.38407048455,2.541475779208513,100.0,0.8835084392053794,0.05160100202995249,0.4998829689868063,0.68731781950871,-0.7592976573240859
5825,0.5,2.4259047846177677,1626.2359316689067,86016.06829272791,1.9640668399997994,72.8958292495612,0.7950730360959508,0.15491252566603192,0.27057867032618094,0.7030042201111144,-1.5131476442051757
5825,0.20618063954271293,4.792797068665243,2199.817625972777,14827.979871150277,1.7846053486035764,97.85004093118673,1.5549574474258758,0.0038415575102576692,0.5907947738108619,0.5015294458916948,-1.0803738618769192
5825,0.31594107753420364,1.3120112844864953,1718.3091343875126,93442.79460792516,2.3150835241001815,60.22714364952828,0.5,0.21963143405270047,0.8438401430989281,0.9750136179899558,-0.612624141868318
5825,0.002215214063189032,3.6179110494753077,5623.842662214624,46017.114864456955,2.7231199954542187,64.65177090014738,0.653556473979567,-2.0972155297203237E-4,0.5147854411605014,0.3495641317219443,-1.2161220136404314
5825,0.4851006365949039,2.0420370881147876,4724.202466296565,34296.63777211681,2.153417581255608,95.50622553791413,1.5491483567284554,0.044152748681626226,0.8903101605394897,0.9223467763130748,-0.7317536058573424
5825,0.029900238864075286,5.0,10000.0,56692.22760133978,2.244443318539598,69.10018141867162,0.9573987792044669,0.0010260199956163272,0.6183042818736365,0.48086502601351677,-0.8397404674518615
5825,0.0,3.1501052245767402,6545.0403413289705,24765.37514480719,2.1444118814320454,79.74039902669884,1.0167685652894094,-1.789414058575023E-4,0.8669317859051361,0.6605195937564287,-0.9407309851284654
5825,0.01558455652916402,4.371176188684445,1241.1954755989086,28116.285316183825,2.3937527948179294,50.0,0.7438545066833325,0.0042665042497209435,0.21258330599280967,0.28267960793737723,-1.077531135932791
5825,0.3270380941047456,1.6818113691559753,1141.93606055495,34228.51014843282,2.9359682588864415,50.28964596983782,0.5,0.23137651831940687,0.7944262586682339,0.9418103554699222,-0.8815129665643449
5825,0.447261983442444,1.8576605948269829,1000.0,76374.97404372714,1.425662396174285,80.78334854923668,0.6563367234781481,0.18154511635106496,0.3460218499130875,0.7514302076677094,-1.5436143072701993
5825,0.004732499613169709,0.699890496732505,6593.188902781444,47082.754900322245,2.5408951668072906,73.77563154345182,1.0822436388243883,4.700023564109953E-4,0.9244850074910302,0.957161324747716,-1.0541774258845176
5825,0.5,5.0,1000.0,62571.55599553725,2.1161298304635583,97.29156473361495,1.930473678462565,0.1135191112138227,0.1782812958796951,0.6598705798521798,-1.4889476406391617
5825,4.197976850460102E-6,3.6351053977363184,5769.3694189606895,10000.0,3.8354428936872584,82.99709219156671,1.2262918099358209,-1.376473296301842E-4,0.9322129979682373,0.8576421136200862,-4.425750710786967
5825,7.473554718145199E-4,3.0724385830963703,8784.998703431782,23790.10681143972,2.590217950719859,70.91177805999523,1.497398802303034,-1.3073329878949717E-4,0.952108629803027,0.8121791053543811,-2.1179601985180336
5825,0.4713139232517951,3.228070743262229,3009.647618604018,35862.214656364726,2.073155295238603,100.0,1.3566298354058886,0.052191040784442526,0.41822229430869196,0.6423803986149094,-0.8282532235626873
5825,0.03165802438112125,4.838875940196601,10000.0,100000.0,2.9906028713254873,89.37733446348238,0.5429673391248647,0.002674074756840492,0.41513689312755786,0.3757780310251746,-0.7719101539752421
5825,0.0,0.9524677502573801,6274.030828259056,41772.934822350755,3.4647409087849463,52.98809475285617,1.537160644016376,-1.8631495868273832E-4,0.9579303341855722,0.9410125357664376,-0.683380233057536
5825,0.10688420701388802,2.317075741313856,2968.3668637116025,39628.95293537469,1.6302147556181523,54.524777929996276,0.5,0.010077616825500419,0.5708616564714534,0.55213404431837,-0.8337424940744994
5825,0.007349943679305796,1.6533155067339806,1491.6017886178195,32265.297404125315,2.5813940210200554,91.9036776674339,1.3285963688051394,4.977678241727012E-4,0.7432773569916163,0.47465361811203605,-2.1118684399576577
5825,0.030973419737579343,5.0,2318.340717180751,35284.1297444461,2.9839129625341525,66.3838207918959,0.5649530359797927,0.0055556401011384315,0.28260701569746954,0.3449552473561765,-0.9086540699140605
5825,0.19110772332674622,1.2987071119018603,1547.6990935134377,45750.91234914452,2.7597718628378574,50.0,0.5,0.17686260257052694,0.9012591598498895,0.9827113921492285,-0.4707579045142335
5825,0.5,2.7031417309154637,2418.4841261861206,36905.9449930323,1.8985761431811283,99.67488523827089,1.3264301101656355,0.040015616199848635,0.4051514832410302,0.6003836368649806,-0.8351164798666608
5825,0.0,0.01,10000.0,10000.0,2.903786230819052,56.7383398593673,1.726087144781363,-1.9727852473999064E-4,0.9767791470902218,0.9639251821080069,-0.4695545403807086
5825,0.01210822400307797,1.7814023314410021,5950.258702781965,40336.166240088336,2.472443226357577,60.748866318197805,1.2181064233522259,3.1172643383609624E-4,0.9209804673658271,0.8291560627558786,-1.2659663414143016
5825,0.26598966206888497,1.2061345871591411,5630.217896438217,42011.92428112286,2.4252834931269467,77.04945991464615,1.381622874870502,0.049516867696481975,0.9201023926919997,0.9923906380288458,-0.33597220341370176
5825,0.5,2.506529222425822,2994.541837331776,32155.82670698154,3.7104428016056294,51.764645090108736,1.914399493454917,0.10566106800527514,0.6805731905967649,0.8190209974651887,-0.9301579490828918
5825,0.014179362955865842,2.0644178186653126,6280.584075693201,86364.76244777511,2.1711976031279803,86.53104302748048,2.0,6.410731879257739E-4,0.6558048957278741,0.4255108137330578,-1.3003053588130606
5825,0.18052984208863515,1.9972772548413282,1040.8730997255159,38094.74844385097,2.592561430492993,50.0,1.9567763251877044,0.09528664118661144,0.36818016733772724,0.6442023635061761,-1.1101732256108154
5825,0.016069501166181697,2.982715464809602,6814.446431891465,41659.7753760419,1.750010777620568,92.03543484400768,1.1853428193560382,1.2707788808958618E-4,0.6781054013552474,0.457913397967618,-1.521748863443743
5825,0.007365254823952396,0.6406238513379952,4022.840474669043,25923.809697902587,1.0,99.92781068489083,0.5280215261466925,4.1538026134666195E-4,0.9960152812464216,0.9355458512362693,-1.4556874102416826
5825,0.5,2.605458951878431,1000.0,84872.14097850611,1.918667817265177,79.52092307463968,0.7979490516051857,0.17856792510052588,0.2539500904360617,0.7197062890308514,-1.8287822471065918
5825,0.5,3.287691659148988,1339.152645840869,100000.0,2.7564038517321663,54.75966305534326,2.0,0.2104180662999532,0.2890654068148893,0.757793342908345,-1.9906165532811542
5825,0.24735066777588988,1.9639009910902336,1004.7737575703972,52985.10660391036,3.2472916421408984,51.34575708538505,0.5,0.2758467787296123,0.543669002311984,0.860632804942076,-1.450417557732763
5825,0.03014947834427631,4.2050233067093234,10000.0,98678.24105608625,2.934480873809438,89.10898368358582,0.6071672043685561,0.0020836597715006644,0.47244417309508646,0.39553990451112425,-0.7957689854957551
5825,0.0,1.7533898957578158,8355.949451511684,10000.0,3.011944234839327,50.0,1.6680912672330268,-2.2887060924328692E-4,0.9690641968606313,0.9480627186308116,-0.7231092039192683
5825,0.0348065535119829,4.155706780772607,1075.944641075942,62761.50397188503,1.9077118647653188,96.07864291295235,0.5499175232508262,0.010422912842015623,0.11874711451782913,0.32048222329505405,-1.0951681345701907
5825,0.027975592819664302,1.6331549870521376,4512.656800290528,48660.695732350345,2.9048513907903035,50.0,1.3408964175717362,0.001989122872031711,0.9182188531024211,0.8430726383053497,-0.9733779849023121
5825,0.0069186061684062185,4.303293554850513,5241.805281414774,72771.14194864681,2.7152667488510134,55.129644415530365,0.5508665215500692,5.603671619212664E-4,0.3561315848075749,0.2777419882977047,-0.9371416252923817
5825,2.8041231583694164E-6,5.0,1881.235128622492,48292.089778192996,2.0715357384259283,53.13038814775032,1.1193346374267301,-3.342903826744275E-4,0.16665684011580864,0.10752999620225902,-3.982521679715147
5825,0.024525829105501076,4.4946910590012905,4973.930775762963,24902.621430304644,4.751676018044169,52.57670871768931,0.7828702575595025,0.002465142507753645,0.6453950944544432,0.5369705868129971,-0.805506292383678
5825,0.03231589124488125,5.0,4014.8915169612383,29079.739560413454,1.5480693184575824,100.0,1.1932440350860023,4.873162761728567E-4,0.5257529631731374,0.35221911161183117,-1.4712882737704922
5825,6.113617147309112E-7,1.051497646019711,3932.995817995449,56977.20683604523,2.519875587867517,87.85606878844285,1.6564037024894187,-7.683232349288063E-5,0.9690461546747973,0.8260719534440218,-5.693726647350007
5825,0.5,4.944175408999837,3494.649091567957,100000.0,1.5906751045226941,98.41823296890831,0.7129732579753534,0.07306538220911481,0.21236917084535986,0.593422460813369,-1.1006153331115869
5825,0.07620734515232362,0.01,4748.2495023592855,69264.27469575044,1.0376356577512884,97.51148826411982,2.0,0.0030519997449586487,1.006825890325594,0.9946954589563686,-0.2908159126019928
5825,1.1415377324469771E-4,2.5786004630271058,4966.346622402487,36307.52605844823,2.4574477863620334,71.2555069725393,1.3773562775876511,-1.4685821094675562E-4,0.6893115718526884,0.4364271775648216,-2.9417111092368304
5825,0.4607522353831432,2.3431016342728963,1054.0622955712424,47316.39094284968,2.668066838668052,50.0,0.5,0.2919296494666604,0.4742475937435103,0.8460508047526057,-1.6808125131200182
5825,0.03304649169845388,1.497962852827906,2777.2470819964838,32628.671952572062,2.857025925988385,61.670462532206024,2.0,0.002646720837423711,0.9996845076290165,0.8556306107339995,-1.2108096052333734
5825,0.001488387880388208,2.692650252266404,10000.0,12480.558604218984,3.0644829207888344,90.9690009512174,0.9881550836736246,-7.711673620892119E-5,0.9235546945871904,0.9152081665618433,-1.8100864575136635
5825,0.018467821853666612,4.638419196348125,10000.0,34025.4318060744,1.0397753035565243,50.0,0.7596735410708196,-2.889581482084732E-4,0.8165104747063081,0.6456309729239866,-0.8481155744501501
5825,0.001876695212379216,1.6325208687223587,5745.455991101604,10000.0,2.066181217145214,66.09793051304493,1.1513413458453365,-1.361434680032181E-4,0.9264748908219655,0.9244631505461455,-1.8928669038988695
5825,1.314573695063377E-4,1.9897710479271087,8472.710223724387,27896.498620393613,1.0,95.74899916254807,0.5,-1.9763033410574266E-4,1.0099066430349808,0.8882180646483036,-1.9684505018358553
5825,0.015645220901717334,4.479845504603121,5479.695596803136,92811.08983756324,2.661281107835536,50.0,0.6511561454714931,0.0029292985271001295,0.2715998921380368,0.2995671551647655,-0.8414473117665924
5825,0.18137930749079423,0.29649144133064415,5558.504111628401,10000.0,1.2868065444945784,100.0,1.7316522523709137,0.002074342826128853,0.9749799282396205,0.9471077224506707,-1.0614034840514721
5825,0.5,1.563225794030325,2093.6328399652875,80710.73709936734,2.0224803533869995,78.90340538359231,1.1632016803125158,0.18101994853325717,0.7941449435438086,0.9642188036616386,-0.7476288521173114
5825,0.0,5.0,3793.0656863567615,10147.418242598247,1.3087899904675488,96.59494982004281,0.5130989634858942,-2.2686724756999777E-4,0.9353004256845027,0.6521208436266757,-0.8094826894256585
5825,0.041006233468816614,4.798308045287338,4271.518043521425,10810.716337092814,1.0,83.26207807234266,0.500808131768387,1.2331803130514413E-4,0.9414191172837321,0.7083191710306295,-1.1947845918169024
5825,0.0,3.31698931786072,1000.0,23280.551125383034,5.0,100.0,2.0,-4.845415921249079E-5,0.2705484461861226,0.12145467861791898,-0.7323954814165405
5825,6.841624509823932E-4,0.8109672110256788,1392.2807146099358,27362.650301243284,2.505064121419565,86.37257767605627,1.729267291571094,2.571154196612119E-4,0.9771512841564111,0.7653999735274177,-3.875146278645298
5825,6.663466196626604E-4,1.639878412982639,1938.128960126145,56955.09739619613,1.2487099736805762,96.75414409656648,0.5,-1.6334636437416686E-4,0.6970237258714207,0.3791194052542259,-2.573211374405763
5825,0.057943246307153605,2.614586290136392,3235.1868708485317,40075.7412588179,1.92023283620879,73.2812148153732,1.7270730410429715,0.001954469086744039,0.511633097441388,0.40161359294896976,-1.1092733817169984
5825,0.5,0.2188312974759609,1000.0,75792.72346516157,1.8745074231944763,86.34472472511347,0.5976844469652447,0.15417503391002824,0.8925294430370496,0.9922611143609941,-0.27335842690347967
5825,0.24942982092566174,2.920173540542599,2002.1749199415783,39966.97166948013,2.311038757397191,50.0,0.5514755405566902,0.12010828435795601,0.37603221436656276,0.6861475436114526,-1.2405155804203971
5825,0.0023430961031428253,1.4676502248831511,8604.29326424416,57822.83946918805,1.411004703041447,100.0,1.00869876289492,-3.931824247278198E-5,0.9226289714599125,0.8717468027841835,-2.1760031873491403
5825,0.4306125528650009,1.3879583604907437,1859.871816967825,41776.27761398644,3.1353221449817577,97.17899419721387,1.9622302165453023,0.11449244865685655,0.9427479183274967,0.9815795578091904,-0.5724534107131132
5825,0.5,1.857056584410757,2302.744331465045,80044.89781302644,1.3372337164217711,79.97719054632778,0.717363279729671,0.12156286170927698,0.511371855502096,0.7712325753698777,-1.069170832937088
5825,0.5,1.7438800173660582,1000.0,29700.544254681878,2.244604563233031,58.100420197534746,0.8011404021054156,0.21494677204839646,0.6903899736207103,0.9221017700590382,-1.0030871242486128
5825,0.33359517903452707,2.220536071988551,1455.6785662886462,41047.11585186943,2.8639488470341203,50.0,0.5471975844457879,0.195134484052785,0.47277183535227535,0.7913705696992713,-1.3567301828545275
5825,4.2725048995999733E-4,5.0,3080.230961442643,34798.24144334247,3.0898241495631167,63.50840766656347,0.6286652265995707,-3.0894600090048953E-4,0.37024488853648985,0.2256726049785853,-1.7013774651349198
5825,0.10768024361195655,4.668736657177872,9609.060319298973,47101.8154684721,1.0,50.0,0.5,0.0026616845100548158,0.7828348911197047,0.6312270307524835,-0.6988360374677776
5825,4.09810752452031E-9,5.0,4750.615918256424,35368.81768327404,2.9207658273797463,52.46181041109335,0.6914976591788657,-5.224876158937845E-4,0.49476844726909286,0.3255074114111872,-2.1206112159077186
5825,6.533007085387976E-4,1.9726806840028988,5209.089530548859,48043.73773918506,2.7968350151635706,50.0,1.2249941805437952,-2.545036765625834E-4,0.8097023631582639,0.5786320088575785,-1.6682746661573489
5825,7.196761676429433E-4,5.0,1050.7192089306234,41333.47880928465,2.923746816586003,54.94226072472066,0.5067858073209958,-2.9462992536848385E-4,0.12832239645735702,0.09928176099228038,-1.7828680435997528
5825,0.0,1.3026617830789853,2028.8870787200512,82649.89918105888,2.702467382442084,78.05251511727249,1.864502353787771,-9.017404269058516E-5,0.9864049283040532,0.6911166339747976,-1.3559704328543156
5825,0.5,3.265041991296248,10000.0,67960.10740244434,2.630833149291239,100.0,0.5370541827533548,0.05228958175027147,0.7629870679752357,0.8063096604091333,-0.7204912732883493
5825,0.4315573639461265,0.01,3171.516318420156,54634.77010263364,3.1861649892770334,93.46270472290912,1.5274097450474429,0.08352073756195394,0.9225495413232921,0.997405255568588,-0.14263121928297193
5825,0.0,4.665167121026501,3584.443559181521,47922.82877096367,2.7278577250896743,54.53041905446117,0.7369275271719066,-4.829886974840422E-4,0.31382577915254517,0.2056535289004226,-0.9433302151439499
5825,0.5,1.3642745234178202,1311.3611445442416,100000.0,2.2731533347774504,59.469625805057625,0.5,0.2614488273092167,0.7750826541535945,0.9646628947953136,-0.766783642471564
5825,0.5,2.5612797043754423,1000.0,98950.66160260877,2.4983858221517803,54.98667986334679,0.9097409548636516,0.28840231505828895,0.4475279027296831,0.857956862976728,-1.9560645145588398
5825,0.00813795939457624,2.7332590506225385,5931.698601618161,42582.755858688935,2.3272042768561763,50.79745358631802,1.341546292322362,1.216579715814802E-4,0.6714512142286051,0.4861702804059837,-1.1474108615129246
5825,0.007101304114938816,4.586965272976602,3887.9591699857056,10000.0,1.0509918173055337,85.89534879162302,0.5,-1.4504471709729592E-4,0.9476237675577939,0.6855043424094166,-1.7365913046555683
5825,0.0059438407429783235,1.6539635041144363,6600.393459086372,43033.966641638246,2.4670532881819494,75.27617811297277,1.0711710857629315,1.539797484978585E-4,0.9224511905941433,0.8540047927226739,-1.5465281727400804
5825,0.01003320181533859,3.853586601835026,4146.17382012531,43722.96522472195,2.8013490413076374,55.49532729608072,0.5808049158647487,6.85438296861534E-4,0.4606884569527969,0.33840516288446454,-0.9695472276276091
5825,0.0,2.1987194943498425,1000.0,14721.135113099659,2.55016542970536,94.4915992451307,2.0,-5.539243222214237E-5,0.6002261343775028,0.2665850831566067,-0.917265793370805
5825,7.168670753025433E-4,0.5074835554311813,7150.06692162601,56389.97032002055,2.3889710228349745,70.77161844780598,1.1090160079664817,8.580345832320344E-5,0.9260506456849336,0.9637132074537915,-1.1830076493126278
5825,0.0,2.0110719196263545,2308.232469566985,24965.82866014701,2.467639435170314,84.40457784619186,1.8347620874744304,-8.101564537133101E-5,0.7610339235359485,0.41713427387221536,-0.972355366677761
5825,0.0,0.63679568439554,7131.823476989984,55457.94829498067,1.110818045463071,100.0,1.1547759516703433,-9.174017682391841E-5,0.9276065760405008,0.9031094850183241,-0.4896360588519204
5825,0.4881188721959292,3.3261435387237035,9142.342166966248,100000.0,2.433743726926115,77.55908468185461,0.5465904710056987,0.09330294998417228,0.5549985937865611,0.7544799708409592,-0.9109025974373702
5825,0.3414888738467138,1.767016088896954,6456.389448410272,81273.30469708773,2.206760164887153,65.87102341820125,0.9587484030289769,0.1138878491608605,0.8543938762763851,0.9799861300812048,-0.5271956076586027
5825,5.909609036909387E-4,0.4478576965042516,3951.1283211481127,55054.55465664403,5.0,65.94163277179209,1.5879135186084306,8.182979322822057E-4,0.9620515652517362,0.9537756171262554,-1.1956767344112154
5825,4.114566668872363E-5,5.0,3117.837772894854,33788.820816641615,1.8273397997228944,99.41167443585232,0.5074219257536423,-2.072548669632331E-4,0.40049229746193205,0.22635791504615888,-3.497059158263737
5825,0.5,3.4570645036744616,1604.9256013068225,95915.62060761121,2.755175967310231,50.0,1.9105323818742623,0.204695815498857,0.2923840278360285,0.7521849110355849,-1.915436435034912
5825,0.5,3.4053645960747665,1000.0,96820.11853787575,3.1212498254995187,50.0,2.0,0.2806837238717578,0.38979557931382386,0.8329328676510993,-2.1994275632205778
5825,5.224567947523037E-4,0.46662482212782247,5486.980605534358,50945.96728231876,2.046958540174963,71.82412806859915,1.4321042253211855,2.4541321548470944E-4,0.9465117011606846,0.9434453147029438,-1.707188953862255
5825,0.12384593277940491,4.779913192876432,6940.072188354493,25996.359286390176,3.7048177438872942,59.2833348100306,0.6429836017984984,0.00813572490917868,0.8122364435460018,0.7496441437071418,-0.6505213939054661
5825,5.966509599931058E-4,2.6552546730433186,10000.0,54704.3121671276,2.314554274119328,68.88636528945395,1.1009046928115969,-1.8690472879485934E-4,0.8133895651521076,0.5899533650401011,-1.536184499355598
5825,0.04493883350908256,4.818867959758588,8639.291066792117,44984.69940292071,2.9544536736676505,95.73472018735649,0.8450275850113217,0.0013736366191752882,0.6155130228859133,0.49501760684682766,-0.8753133847945123
5825,0.40666678373125464,5.0,4390.082586815974,49502.00827746864,2.198159758406604,100.0,1.8274780769982961,0.034805758876309684,0.36513200878395724,0.5752633111007788,-0.7397635877685498
5825,9.288075280984886E-4,2.5090574647985617,9086.973879525434,27124.50553569834,2.183590165131648,98.0906358446542,0.5937849001573507,-1.794101845348999E-4,0.9715124661356173,0.8807555184831384,-1.766911293455059
