evolution$generation,alpha,beta,tsteps,popfit,indicsfit,evolution$samples
700,2.284387708070037,0.0736733572262809,65.16714106271097,7.79576477252397E9,0.9510122996588685,8
700,1.5083045686662941,0.1,83.49174206146238,6.305923108332199E9,0.4325775287095781,1
700,1.0089536186198171,0.006544051601889103,50.4069185322762,1.1292994062619922E9,1.37973546634093,2
700,0.5228014004362502,0.004108896883867308,24.35563819481604,1.2288027832635112E9,1.3996813250820066,5
700,0.9758680854453337,0.019663183705635884,83.14571548345245,2.723620518347479E9,0.7750790072698049,1
700,0.716121093895224,0.05239457971945205,85.30320490154523,5.49095467242263E9,0.5762146503963278,6
700,1.5671892995853094,0.1,69.32739470804988,5.790464051400505E9,0.4651195675432111,1
700,1.4496580568223574,0.09256519417600466,30.630028617096514,3.6907238180808525E9,0.675307249375101,3
700,1.787750033580748,0.07305645565109084,58.157518847659375,4.560117331170303E9,0.6435998095859325,4
700,0.7158395359251319,0.056362256053151566,86.54581468953205,5.706290801067692E9,0.5679194701163931,3
700,1.6565210637096524,0.1,77.93867265641919,6.038489980843865E9,0.4510518956811547,1
700,1.7131858796442159,0.1,80.1436439825978,6.069159350516722E9,0.4531886704226944,2
700,0.9049694927631808,0.030323046577384574,84.6345776649075,3.8706942495069823E9,0.6433791901540785,1
700,1.5171761734709845,0.1,83.68712145457542,6.301913122753638E9,0.43276973485071923,1
700,0.7208707657493072,0.09680221007108177,7.90677041803269,1.8423963192074494E9,0.9434924902944017,3
700,1.5474749157720489,0.09252623534857833,61.603212426165214,5.30561602639476E9,0.5025043299639457,2
700,0.8958430817801754,0.0271156810536069,82.95910344426615,3.5467263038931623E9,0.676348830225425,3
700,1.740590058121424,0.06188544347938316,80.841943020185,4.898797959980055E9,0.577918505559261,2
700,0.6972104102782299,0.02031129894360699,57.798031126432114,2.394261310887693E9,0.8541630665333185,2
700,1.6902079912297476,0.06236469127085053,87.38371400570257,5.095925626518869E9,0.5425445241075,1
700,0.8057063152528249,0.016459999054389215,47.3470383125664,1.662867083216811E9,0.9991973080573973,1
700,1.1355181839240052,0.04296729433929162,94.04539433660928,4.745665047895835E9,0.548543514256714,1
700,1.471837694840258,0.1,22.559989564830854,3.1535803367873096E9,0.7579550234179221,1
700,0.9732462261557893,0.0619533186609405,59.23831504025343,4.710585902161799E9,0.564250716466115,1
700,1.3816307462935113,0.09903160731317724,20.479293614605226,2.9768924318689327E9,0.7674494800889704,2
700,1.2379017981775313,0.03910494483364085,86.2965700779696,4.178193064497802E9,0.5990994048947054,1
700,0.6905932212536049,0.02148172496864495,57.974355682016046,2.5043910838224025E9,0.8391711857303267,1
700,1.378421274277219,0.09855402448462841,20.004696476828247,2.8748797639006634E9,0.7839720588262897,6
700,0.973793886736966,0.01960425146319806,81.95414828361292,2.674226157748045E9,0.7833130679765387,1
700,0.7272000658972586,0.012509684998532734,91.5687618469499,2.305261781620126E9,0.863067105966892,3
700,0.9742239754438857,0.07199765369539271,55.938871063274156,4.956720119755035E9,0.5467817757044434,1
700,1.0259047065660136,0.0369703896165076,88.2760991282917,4.338443606117986E9,0.5894470687340696,1
700,1.0017832747343216,0.009187368745981628,78.69067794728505,1.4131239483598099E9,1.091451279352389,2
700,0.7912406252025972,0.022952755757971628,83.00871243343033,3.289402495553728E9,0.7170516456542951,1
700,1.1222199545900908,0.03411840448176353,86.36885889430769,3.9631209596660557E9,0.6210865834498815,1
700,1.1503505924845292,0.036086429703972515,86.73897169452033,4.0926530912547026E9,0.606978322840294,2
700,0.8988710356251075,0.05083436563425206,84.42732713195333,5.165205954438564E9,0.5461433995254021,2
700,1.1472279670086531,0.036892114968311254,83.69757821102097,4.0550281573466945E9,0.612156336024358,1
700,0.32277355896644677,0.008599767452529921,66.88487719460585,1.8821581972443323E9,1.168276567303201,5
700,0.6595242050930221,0.021480314336255926,89.62537486729698,3.4770793360416765E9,0.7288388715079337,3
700,0.5781017739325657,0.014530457860926793,67.99877902685483,2.2372913138616214E9,0.9186221494140762,3
700,0.9745608178119511,0.020441932407531067,83.11485057144785,2.808820906431788E9,0.7618138836094819,1
700,1.0472803979500962,0.027103316128695723,85.16600372298628,3.443005203037518E9,0.6806627138949847,1
700,1.3757190560098893,0.09897071742122243,22.20578585315086,3.1646030272623167E9,0.7361355265928805,1
700,0.783339321553604,0.02694308849781006,40.94722186610593,2.1736500954596424E9,0.8803210736878894,1
700,1.260817231658851,0.04040512283862851,86.34644159496636,4.256015249247173E9,0.5916759490112178,1
700,0.9968576086309939,0.00950596571401454,67.92441427815555,1.3303310549989998E9,1.1338189905239147,1
700,0.760943221735199,0.015099729734254545,68.93570238168225,2.105036784540596E9,0.8966259001769898,1
700,1.1597885261007415,0.03900449480168024,86.65756877750054,4.2717019074799213E9,0.5895995303756244,3
700,0.6988691028784941,0.09674120411853301,6.29497310350292,1.5872231644147382E9,1.0208882515940267,2
700,0.6344250252594351,0.020232834752621637,28.300712049224117,1.5385611197772567E9,1.074210233537509,1
700,1.1431620658961599,0.012396875863268837,66.9535471306156,1.4738814167551703E9,1.0783045085217753,1
700,1.6782461275471445,0.06256617016617977,89.6035197681228,5.151983286057503E9,0.5332563164293569,1
700,0.6098037974481052,0.009240904002434292,67.98756350789787,1.6377016293192077E9,1.0489204386150381,3
700,0.6684495971387701,0.01929040203321028,48.01938115473314,2.0462349700965812E9,0.9254477730122518,2
700,0.7803518308361594,0.028058833270402553,47.721624311615926,2.554809822517896E9,0.8133136143740823,1
700,0.9738792510207932,0.0717637161597909,56.00923623718925,4.951670524222835E9,0.5480271394486859,1
700,1.1564036676180045,0.012456779457393248,66.51443462366865,1.4627647371191216E9,1.0860809073991247,2
700,1.3751685220000243,0.09853972197188565,19.10621360917307,2.7734727977715178E9,0.8001682987736846,3
700,0.6661043672448037,0.019240946115255328,46.522155491804156,1.9913992210633671E9,0.9374829446006201,1
700,1.4142727196320126,0.09452088298485324,19.403953356711824,2.755039924491448E9,0.8119913555470307,3
700,0.666005461444752,0.01924069005430989,47.08307400942396,2.0138767279503455E9,0.9330453051697225,2
700,1.5815725618621845,0.09194917150848347,61.56040938002336,5.274091612310946E9,0.5088961193561611,1
700,0.9434446916929622,0.008612419371685193,66.86141589123184,1.2871568833149178E9,1.1566766905451011,2
700,1.030226939998312,0.006436258478041787,66.98047588089425,1.154935216569877E9,1.2969919464793298,2
700,0.8754554541652402,0.006092835038964635,68.21479098227663,1.1856632292105062E9,1.2486099791680543,1
700,0.8881562194221649,0.04008466234208175,68.47638760883575,4.0674423633469725E9,0.6263503761323874,2
700,0.7587509152284306,0.015054102933005357,68.12466334288341,2.0748602392248137E9,0.9033642862523508,1
700,0.6740941495903695,0.009167287022428021,67.77970848697983,1.5572010364381046E9,1.0600227373656572,2
700,1.1934476601085307,0.01347850670469149,37.86511940090865,1.201273918223854E9,1.291581240179713,4
700,0.7251663121458495,0.014764068831380837,68.00702868572326,2.082721400491148E9,0.9068257529238746,2
700,0.7977040155142311,0.027234283808931215,41.01419041316556,2.19900594840361E9,0.8696773274127565,1
700,1.0420440882757054,0.014219946332371622,39.91670967605825,1.2417754889021702E9,1.1936716244361754,1
700,0.8762572947025014,0.007566600716054234,68.2134728966292,1.266500263841854E9,1.169731456662204,2
700,0.8054738346971175,0.016361488360900695,47.30476235461262,1.6541540235047321E9,1.001917192436703,4
700,0.9927963203218281,0.009243902333784018,67.14762604736453,1.3107076707780926E9,1.1424038819842577,1
700,0.659579051741035,0.019732065876767204,45.147372849109836,1.9974367665635571E9,0.9362830070517103,2
700,0.8643350461749597,0.007502732751347593,68.30031454750615,1.269629311560622E9,1.168942429204773,1
700,0.7483487584228479,0.1,6.013414497720931,1.5526694904213154E9,1.0176049480376304,1
700,0.9970572656570871,0.009390282099494739,67.92662972338704,1.3197555001840427E9,1.1379145674427245,1
700,0.9941123618418911,0.00816551738631227,49.56724178730876,1.1446180191417677E9,1.2989700040208239,1
700,1.1142942940572007,0.013670195981687342,37.88670730003425,1.1958008300058618E9,1.2558532072391273,3
700,0.9920335959911509,0.026175457150713045,14.46912165025686,1.1376103277218342E9,1.3150595136397432,1
700,1.1497090310745444,0.012342163781012697,66.9346677848737,1.467743016956843E9,1.0828160409903111,1
700,1.3681569901645505,0.09409446797159177,18.0088368415121,2.5640280273986263E9,0.8357335759444862,2
700,1.050837701903935,0.008669727810445515,66.03283815862139,1.2377224734128008E9,1.1993405545742153,2
700,1.0682348002958566,0.008626226144527138,66.0370695628539,1.2313982652067335E9,1.2078586608530049,1
700,0.9954148821728672,0.025586432823176332,23.943280948017463,1.3122736547387958E9,1.1384703011150847,2
700,0.9912284835297426,0.0072838168915982035,43.92347913439829,1.1317278667621546E9,1.376616240812197,1
700,0.992275946648009,0.025449479157550428,19.141073432882735,1.1985681672266808E9,1.2235131482524801,2
700,1.008953618619817,0.006540655686933951,50.4069185322762,1.1309197698253348E9,1.3796094224803062,2
700,1.0008620206747882,0.009224685369157569,68.1031541164289,1.3115248173529763E9,1.1406427338854197,1
