evolution$generation,economicMultiplier,sizeEffectOnSupply,sizeEffectOnDemand,distanceDecay,mselog,logmse
10585,99.99999999999994,0.7733214121977721,1.4820297689327206,10.0,1087.078209823811,36.04487128961104
10585,100.0,0.884919721420853,1.0521755305319576,0.0,336.9115769394802,36.76919417544919
10585,99.99920766926394,0.7140193790944611,3.124623052444831,0.23176554033965535,448.03339456893235,36.4799784451435
10585,99.01388337071882,0.7699451353693813,2.968049972097211,7.51801268924809,714.6796985875843,36.47748206106059
10585,99.9495992926331,0.7725140547225232,2.7360300655321,9.999948465584291,842.6101803830105,36.2976117318568
10585,99.89941471541967,0.7783018827222337,2.8969988254051864,9.993519583603174,821.7829629365159,36.29880098636467
10585,99.99249412040496,0.7721265207111444,2.9628402939146326,7.982131965235578,730.9759644658794,36.44889439979629
10585,99.7758040468751,0.7633328309736032,3.0292565925689927,8.408334933882756,738.2711502849354,36.44467456451298
10585,100.0,0.7733285977216044,1.5116409385883491,9.999999106110213,1075.0659400693476,36.0466335398533
10585,99.9930532172582,0.7738755962890874,1.5125691416674623,10.0,1068.419068874204,36.046633908723706
10585,99.89671989860709,0.7783273046702334,2.8973219893863793,9.92194525665033,812.9670810569968,36.30334111951323
10585,99.98845213280474,0.7733874190229204,2.285906914683651,10.0,922.3186259819172,36.22991643914134
10585,100.0,0.7720716307480759,2.2782702988631547,9.99948515670085,938.7540703307166,36.22974958146113
10585,100.0,0.7722926900875428,1.8673248405217453,9.99980002746794,1000.7132000731447,36.14855707800906
10585,99.99982684774554,0.7735187574633545,1.5586039354869097,10.0,1041.9203689012757,36.05541152029879
10585,100.0,0.7300020538268707,3.136117666080579,0.6518390915127181,413.6456359101265,36.57288295524064
10585,98.2656537926403,0.7268339253980466,3.1273036965025094,0.49583360079622096,420.37895716326756,36.57263616937572
10585,100.0,0.7724618089394502,2.281699546515769,9.999991529792533,928.8697823012933,36.22991582443212
10585,99.99991098905257,0.7326674164783508,3.1268460741170996,0.3453158977979909,408.50253212440964,36.596985354819765
10585,99.99941055244224,0.7743803209563326,2.2872373688762604,10.0,932.7581648292205,36.22974973940398
10585,99.99909049493344,0.7239908920368726,3.1361249185732434,0.1869924921261559,426.525054540101,36.568215136653855
10585,99.99948648797275,0.7205943674763987,3.1303006613511344,0.06858488977200898,432.8924114938605,36.5326858709245
10585,99.99827725169078,0.7668090188583461,2.546611602166126,9.999473392028232,882.4767075340328,36.264561930111874
10585,99.99846844223936,0.7782727564805352,2.897119029459159,9.921651521688705,819.0335131311292,36.30329885924118
10585,99.87528283580713,0.7155558247406306,3.1241732696921005,0.12032762868512979,443.75514895448396,36.48095542607376
10585,99.99999999999999,0.773140933404449,1.8830007217148037,10.0,996.673713737624,36.151357954355596
10585,99.97821994749727,0.7722511107097443,1.5652774740607232,10.0,1038.0376056061689,36.057599824160384
10585,100.0,0.7260365499827095,3.126937124696956,0.5092910761643586,422.2780186753131,36.57023128781049
10585,100.0,0.7725304603088808,1.5231343394987518,10.0,1060.0824006114185,36.049106070116345
10585,100.0,0.7687921875648905,1.970710988668278,9.999283090312824,977.4200493933433,36.17645270492115
10585,99.99681690686506,0.7708797690135138,2.64396576516481,10.0,864.487673164091,36.28318215646681
10585,99.99968951920364,0.7730221881529596,1.530631567561485,10.0,1055.9268529417316,36.050399789567116
10585,99.99795403852319,0.7576231361394836,2.277937571221211,0.3521215638242759,390.31615354399224,36.69025976200063
10585,99.99867428113845,0.7300030743554103,3.136117666080579,0.6518390897182831,413.64370334533623,36.572884717197084
10585,100.0,0.766434076090654,2.5174496167243343,9.95121299572165,886.5740277929445,36.26043709509649
10585,100.0,0.7735481283696057,1.4923253145848905,9.999999999999998,1082.4676502545115,36.044905262832565
10585,99.9966365138123,0.771089206098063,1.8570404349228127,0.0,377.7223014349218,36.724574843100925
10585,99.99999944595143,0.741994176379617,3.1047860578633015,0.6780317915347794,396.46253977031677,36.610807531999505
10585,99.99961594980454,0.7713292500974666,1.9581019402215887,10.0,980.7533658635689,36.16922742093768
10585,99.99994943385144,0.7670632181706383,2.5660122199791724,9.99999974376615,877.8965881834357,36.269700433324005
10585,99.99713616750235,0.7709211699604327,2.964334318581562,7.77600651053466,722.687226330603,36.45082034509062
10585,100.0,0.7733134540986047,1.4855060044110582,9.999998357201703,1085.6683467164764,36.0449052400654
10585,99.99994640865086,0.7670822654457825,2.556491898002169,10.0,880.4137301039574,36.26686909396783
10585,99.99062046287264,0.7736141640912354,2.3403160552970657,9.999999999999998,911.0098229933847,36.237935261038146
10585,99.99912541492105,0.771590933934364,1.9925863897053417,9.996204542637436,975.1913233157984,36.18102687895529
10585,100.0,0.772317323861169,2.153233062340152,10.0,950.1711058376594,36.211982469072424
10585,100.0,0.7599624534112639,2.2070968578615786,0.0,388.34234299821566,36.697751566098376
10585,100.0,0.7709141661695039,2.962848337836153,7.843136447194858,725.4001375243636,36.45051292900105
10585,100.0,0.7734893226936647,1.5147854291427247,9.998430514070634,1066.3505095008236,36.04702425924808
10585,100.0,0.7672070073037853,2.4897018633521997,9.999068864374959,898.932248804707,36.247673484057074
10585,100.0,0.7775464185085931,2.897235009140805,9.85910774485625,809.5607944697141,36.314154954143916
10585,100.0,0.778552767078081,2.90173917395938,8.544688590910695,764.7479233500145,36.411653236676436
10585,99.95783596575674,0.7147682457030613,3.1241552642275208,0.3103404929448536,445.9351834123118,36.48005649259927
10585,99.94249165514726,0.7649331250705419,3.026615825634811,9.266730164461052,762.6869825419235,36.41986975716578
10585,99.99976981699866,0.7241579134256663,3.1361396428733066,0.1899423622743945,426.07967021471956,36.568266619125566
10585,99.99725223026235,0.7694784855453543,2.4912572674176543,9.999999049529285,908.77719818447,36.24320257110049
10585,98.28963734278803,0.7345639285394506,3.128436350611156,0.3796942212306612,405.03784535746115,36.60061562913021
10585,99.99996942619421,0.7705071218340626,2.964229325586374,7.695497458329087,720.6144044181142,36.457931813237614
10585,99.99665432455068,0.7706009820436204,2.6524793708376984,9.99696666200785,861.0200068370674,36.28667109185596
10585,99.99848326236432,0.7634512133019757,2.901650954783587,9.878205874747126,802.1035141150115,36.33596466416339
10585,99.99828860109822,0.7708984828312516,2.638329754182496,10.0,866.4679398975169,36.28231241440228
10585,99.82843987616646,0.7719391012718504,2.6885218236861657,10.0,853.4018560734307,36.29068902796488
10585,99.98835469123429,0.7649957551003488,3.026352051211834,9.194516521423044,760.4870677247562,36.421310505194946
10585,99.99918413726769,0.7680224110431253,2.5858768463171726,9.999216865448744,874.6676157254491,36.27359760063313
10585,99.97618730298507,0.788536688162003,1.552251783962757,0.0,363.40035455609575,36.74399244078218
10585,99.9771225814299,0.7710175770015694,1.8914542607601053,10.0,993.0807755964598,36.153764431167346
10585,99.99441257304352,0.7731567674529616,2.730851333731072,10.0,844.6112704961376,36.296771429102954
10585,99.85415920166874,0.7675912209763157,2.8580098233193985,9.61285078347217,799.9385879831794,36.34623758097503
10585,99.99961880583082,0.7676931483946506,2.4884061952696266,10.0,901.0853955571736,36.24639759662839
10585,100.0,0.7714688860404731,1.844968721494455,9.99999733895849,1004.1174304741586,36.14421014637954
10585,99.97046295436442,0.7710292552771141,1.9015575767185482,9.999973118754285,990.8129316264341,36.155912465901416
10585,100.0,0.7690152022393139,2.6021743125169685,9.980930919368424,871.4840007735287,36.277430968989364
10585,99.99768244312283,0.7636671078384093,2.9124669918580612,10.0,804.0643557801976,36.31792555663047
10585,99.99687487225334,0.7671229802743168,2.908203798690474,9.357316515195675,779.368715447492,36.37232571448252
10585,99.99905402349438,0.752205614256245,2.486930007676503,0.016263898876404323,393.59133344508615,36.6759945014462
10585,99.04334330233465,0.7699405927570535,2.9693630357554874,7.60165716680019,718.4909596980349,36.471860759607935
10585,99.9958537865687,0.773432265212644,2.885441004363497,9.604224919289141,798.0195218324752,36.359535141118506
10585,100.0,0.7649893654857443,3.0283663011231776,8.71577455139755,744.1177224094371,36.43103507326434
10585,99.64904728019536,0.7641442373919318,3.02870876560624,8.516701313342335,740.2359607055778,36.44004613399008
10585,99.8867365637968,0.7680707841291656,2.9022094288959717,9.457333694670773,784.7756824402647,36.37051878229749
10585,100.0,0.7921666898154833,1.5146071072896206,0.0,361.32852064189564,36.74613824933505
10585,99.99999883035537,0.7724221717678756,2.0417391418022723,9.992478565868305,968.5503979132122,36.193786514412466
10585,100.0,0.8040139122003891,1.408767628770509,0.0,355.58954167632163,36.75232017940153
10585,99.89051723558302,0.7678148705482548,2.8964527634149206,9.478566451521608,786.8011671406421,36.37041186961697
10585,99.99055677435042,0.7736614354069922,2.301639887768714,10.0,918.2937276212579,36.23225020706193
10585,99.97184537133568,0.7849843711350575,1.5900126080255947,0.0,365.44911791467143,36.74170413089701
10585,100.0,0.7671302173978974,2.5045217865240716,9.999999999026251,894.6988908244763,36.2518510401753
10585,99.98845648654383,0.7656831162671931,3.0302090376364306,8.856206222104433,749.6052815407678,36.42597101890857
10585,100.0,0.7785182861397651,2.8993206501061413,8.661981900568783,766.9674763701094,36.41047709209506
10585,99.67506866894385,0.7652492907100836,3.028946886593554,8.637782322778678,742.2517907154012,36.43162127028365
10585,99.99615266528163,0.7716637583310199,2.966656970123304,7.932282222035405,728.9020061294906,36.45000322555677
10585,99.99916925545193,0.7690525772655458,2.4898229672469956,9.999999744117003,906.7864538960678,36.24383867989009
10585,99.99581888908075,0.7168105930277537,3.1241662811684683,0.1263104596085472,439.88010831992864,36.481227075867736
10585,99.98554236457402,0.7636316310089737,2.91289903088159,9.66788223083073,792.2518137635093,36.363343201408995
10585,99.99824873512104,0.7832325050023693,1.6279967133882425,0.0,367.33616625453647,36.73930414146813
10585,99.99999609295398,0.7707542202243699,2.6952870431639124,10.0,849.6032865311406,36.293302304318836
10585,99.99999201661541,0.8050183852804448,1.380676685043792,0.0,353.6283771926858,36.75377450989654
10585,100.0,0.7978879981044018,1.4488105858445333,0.0,357.5865118068103,36.74991204300738
10585,99.99713864944864,0.7738497315590244,2.8736174715383647,9.0168624504268,774.0314819160958,36.391556109831306
10585,98.97037575550443,0.7699848591264541,2.9681175999312575,7.543719341957401,716.6020445884366,36.47193286121485
10585,99.98410028217515,0.7689867781700122,2.4631381794804694,9.857301484674693,903.0376932693897,36.24573307582884
10585,99.98977900557878,0.7722273176788959,2.696167095981365,9.996818099641647,851.3944106418368,36.2920367954825
10585,99.98431724619358,0.7710385811693187,2.6741038804739494,9.999004617934474,855.5364024617871,36.289212388957665
10585,99.99994774917496,0.7737125869682521,2.2864562833469915,9.99988020539059,932.2935445504766,36.22984729494904
10585,100.0,0.768017051085512,2.8988567392539726,9.065741414870768,772.262583937403,36.40575965460379
10585,99.99997232263411,0.7688135608103672,2.4814686781177957,9.961259460614846,904.8992334895246,36.244635982913884
10585,99.98766987285835,0.773413728920882,2.1834903183584857,10.0,948.2950073107901,36.21529562222934
10585,99.99425027142912,0.7661539313750197,3.029634035165626,8.905866348528024,751.427835875798,36.425311911396264
10585,100.0,0.7926950649314963,1.4749946924918385,0.0,359.41894631136523,36.748404162085876
10585,100.0,0.7198036815592233,3.1304563356959925,0.08158521951170865,434.70350508316653,36.529974682457336
10585,99.84376132442361,0.7178836892565742,3.129989713437658,0.12559985926811304,436.57025774687827,36.48199519742361
10585,99.99739345092303,0.8311667617936485,1.211101804997662,2.5976498591325697E-7,343.6093365027284,36.762530294493466
10585,100.0,0.7639706952519055,2.910692839009317,9.596378404941113,788.7216329423661,36.36513724664457
