evolution$generation,centers,hierarchy,maxRadiusRate,width,hwRatio,moran,distance,entropy,slope,evolution$samples
3000,43.43097530345932,4.353989236705104,0.12846492583598473,90.17972132364432,1.4550662619888377,0.20291211484067065,0.523823117317064,0.8527592499086172,-2.180334260600845,2
3000,39.043632011240376,0.5502823962606238,0.04396078680682313,69.21901375276485,1.2635295107035358,0.06989370026685812,0.9635036278811365,0.88624956497437,-1.912371221396182,1
3000,51.488136784307784,3.001392756313078,0.14709550620956394,90.35139131283799,1.5471251358365303,0.17847382642555704,0.7162902021255464,0.8939107425711271,-1.4437319067145502,1
3000,2.637925715388712,5.0,0.1786911517959893,95.87334736082377,1.4069049879813607,0.3333111938562709,0.5949794716500586,0.9280908904060325,-1.3303261479277246,1
3000,65.0996591293821,4.906846058148661,0.10566923460737769,96.88438163909191,1.385353652265909,0.17660079888328262,0.5262813523508839,0.8678841566756297,-2.127703068577763,1
3000,63.54541760297911,4.517199710622108,0.15427145474867368,94.55828256971824,1.6492552710537933,0.21373038964294033,0.6153968912244876,0.8907001568544944,-2.0809774580672196,3
3000,9.665220583687235,1.1713375800566663,0.039766215239869444,50.0,1.3625393396947691,0.06344030071915696,0.6045813281228631,0.7317564757708104,-3.8706411843812387,1
3000,42.35148440204461,4.679456508827172,0.08736826397576075,99.5507776218683,1.3940390186821356,0.11371172565961453,0.5667392170948657,0.7387105274894481,-3.794946387407406,1
3000,48.44673372571873,4.386536710139163,0.1475358976093537,94.17879258826542,1.4901065027652722,0.17550987551878172,0.6703917120670886,0.8671918618183329,-1.7630513724825376,1
3000,54.77484299684771,4.6857994375936345,0.08436797898524717,88.50963510257483,1.4590267804363326,0.13184241282906073,0.5963119766112436,0.7598208766854947,-3.7679159178545163,1
3000,36.68566499386548,1.1585120769856556,0.07321292625783984,68.12475514369764,1.2135226988840773,0.10148728637424512,0.8516462394524116,0.8994816508306255,-1.6514028908541094,1
3000,44.35435338904698,3.6372513493110845,0.18586968482547583,97.56969294367966,1.6328894089990134,0.24085610505408656,0.6061813175251618,0.8770501971047909,-2.1082313339882446,1
3000,1.0,3.9294452122147954,2.0,59.5217906901065,1.85443297422186,0.4205321398976461,0.9628891147588091,0.9980999094955182,-0.16201842111019396,1
3000,35.345152049749316,3.045387959333291,0.09242040951468672,82.625215217244,1.5395102150548317,0.16742118645326293,0.6258071757484475,0.8308062666659434,-2.840037037105477,1
3000,58.127025711611815,4.704742841770558,0.9225694213161609,50.24280035464099,2.0,0.26851669472958367,0.9137003546338862,0.9909246704875945,-0.35606986693436715,3
3000,70.200851971617,4.1562399753588934,0.16592737677716357,93.69305665720901,2.0,0.15226888422757007,0.9040385544079675,0.8256956111051277,-2.4537296382464358,1
3000,51.56978542110752,4.444036774474617,0.1764179954030226,96.1511816338107,1.413621082095602,0.24592367527135467,0.628349401369232,0.940791049474814,-1.038047168714617,1
3000,2.587468116100861,3.5634652499291817,0.3714187520505586,95.98276802470754,1.7596029615062436,0.3571325215985229,0.728008220919045,0.943471403404858,-1.0152626394591306,1
3000,31.948610963936968,0.32342738064850934,0.021592620789972566,58.09427398362999,0.5,0.012062586437456889,1.058974861613658,0.6642894112186187,-4.534040543176004,1
3000,29.3356273877934,1.2673692585899454,0.05839196617154315,62.82334886458112,1.1558672983597396,0.09563727819330906,0.7850350075032366,0.8309312659197875,-2.8905255282034394,1
3000,63.871131484110606,0.11948950401809097,0.1535718430741443,75.90909278692168,0.5083439627764599,0.238709646611716,0.9220486782413524,0.9893334966374772,-0.3754682273164739,1
3000,2.451961962595745,5.0,0.09116513539315643,98.5753158638226,1.6009157334390536,0.22254012073514262,0.40713766564363296,0.8311048057210554,-2.39901568094488,1
3000,41.94924146702605,5.0,0.01,90.90756093939541,0.6273804969182567,3.922767503975254E-4,1.0158213826922977,0.44898522430349097,-19.859675337182612,1
