evolution$generation,centers,hierarchy,maxRadiusRate,width,hwRatio,moran,distance,entropy,slope,evolution$samples
2000,43.43097530345932,4.353989236705104,0.12846492583598473,90.17972132364432,1.4550662619888377,0.20291211484067065,0.523823117317064,0.8527592499086172,-2.180334260600845,2
2000,39.043632011240376,0.5502823962606238,0.04396078680682313,69.21901375276485,1.2635295107035358,0.06989370026685812,0.9635036278811365,0.88624956497437,-1.912371221396182,1
2000,51.488136784307784,3.001392756313078,0.14709550620956394,90.35139131283799,1.5471251358365303,0.17847382642555704,0.7162902021255464,0.8939107425711271,-1.4437319067145502,1
2000,51.56978542110752,4.444036774474617,0.1764179954030226,96.1511816338107,1.413621082095602,0.24592367527135467,0.628349401369232,0.940791049474814,-1.038047168714617,1
2000,2.637925715388712,5.0,0.1786911517959893,95.87334736082377,1.4069049879813607,0.3333111938562709,0.5949794716500586,0.9280908904060325,-1.3303261479277246,1
2000,65.0996591293821,4.906846058148661,0.10566923460737769,96.88438163909191,1.385353652265909,0.17660079888328262,0.5262813523508839,0.8678841566756297,-2.127703068577763,1
2000,27.163962692812397,1.650632507535562,0.2905168078204249,52.89551227028263,1.5243983919330064,0.23052950102684744,0.8169444471811789,0.9770487476398491,-0.6292295707892469,1
2000,49.532275523402156,5.0,0.24043295949393456,95.346193182718,1.3709648084732304,0.27422288656345156,0.6958347296590519,0.9430043940439318,-1.0217999113343645,4
2000,30.98801238629327,2.1224405177345256,0.2597110173455099,57.44056991976165,1.2872435949788839,0.2547426159064805,0.8765298554106024,0.9589267339581103,-0.8461878291776131,1
2000,54.77484299684771,4.6857994375936345,0.08436797898524717,88.50963510257483,1.4590267804363326,0.13184241282906073,0.5963119766112436,0.7598208766854947,-3.7679159178545163,1
2000,39.046361460592706,0.4325446373231655,0.05378933266525445,63.09293381695619,1.1340772927916407,0.08761635387931697,0.8992529643241038,0.9469807369927898,-0.9865468133991739,1
2000,44.35435338904698,3.6372513493110845,0.18586968482547583,97.56969294367966,1.6328894089990134,0.24085610505408656,0.6061813175251618,0.8770501971047909,-2.1082313339882446,1
2000,1.0,3.9294452122147954,2.0,59.5217906901065,1.85443297422186,0.4205321398976461,0.9628891147588091,0.9980999094955182,-0.16201842111019396,1
2000,35.345152049749316,3.045387959333291,0.09242040951468672,82.625215217244,1.5395102150548317,0.16742118645326293,0.6258071757484475,0.8308062666659434,-2.840037037105477,1
2000,58.127025711611815,4.704742841770558,0.9225694213161609,50.24280035464099,2.0,0.26851669472958367,0.9137003546338862,0.9909246704875945,-0.35606986693436715,3
2000,31.948610963936968,0.32342738064850934,0.021592620789972566,58.09427398362999,0.5,0.012062586437456889,1.058974861613658,0.6642894112186187,-4.534040543176004,1
2000,63.871131484110606,0.11948950401809097,0.1535718430741443,75.90909278692168,0.5083439627764599,0.238709646611716,0.9220486782413524,0.9893334966374772,-0.3754682273164739,1
2000,41.94924146702605,5.0,0.01,90.90756093939541,0.6273804969182567,3.922767503975254E-4,1.0158213826922977,0.44898522430349097,-19.859675337182612,1
2000,64.7258926678735,4.734336626410511,0.08969096895229421,91.60915566357644,1.7473267086561282,0.13090406392819315,0.510131945401832,0.7958423421207411,-3.156874377921144,1
2000,63.54541760297911,4.517199710622108,0.15427145474867368,94.55828256971824,1.6492552710537933,0.21373038964294033,0.6153968912244876,0.8907001568544944,-2.0809774580672196,3
