"ID","Name","Long","Lat","X1960","X1970","X1980","X1991","X2000","X2010"
3526902,"Limeira",-47.40193952,-22.562194,59824,90963,150558,207770,249046,276010
3127701,"Governador Valadares",-41.94708133,-18.8528824,120602,162020,196115,230524,247131,263594
4316907,"Santa Maria",-35.69036386,-5.838518701,120975,156609,181579,217592,243611,261027
2408003,"Mossoro",-37.35687414,-5.193801235,57690,97245,145989,192267,213841,259886
3306305,"Volta Redonda",-44.09352188,-22.5099676,88740,125295,183641,220305,242063,257996
4108304,"Foz do Igua_u",-54.58710249,-25.54249328,28212,33966,136321,190123,258543,256081
1504208,"Maraba",-49.14202533,-5.352605763,20075,24474,59915,123668,168020,233462
3548906,"Sao Carlos",-53.01739427,-27.07863508,61287,85425,119542,158221,192998,221936
3529005,"Marilia",-49.95164564,-22.214933,89198,98176,121774,161149,197342,216684
3167202,"Sete Lagoas",-44.23959462,-19.45828742,41405,66585,100628,144014,184871,214071
3122306,"Divinopolis",-44.89388553,-20.14207397,52840,80344,117330,151462,183962,213076
3524402,"Jacarei",-45.9695932,-23.3048805,34860,61216,115732,163869,191291,211308
3503208,"Araraquara",-48.17443994,-21.7903595,81600,100438,128109,166731,182471,208725
3541406,"Presidente Prudente",-51.38676558,-22.1227435,71270,105707,136846,165484,189186,207625
3302403,"Macae",-41.77506429,-22.36870497,58805,65318,75851,100895,132461,206748
2914802,"Itabuna",-39.27310895,-14.78903955,116967,112721,153342,185277,196675,204710
4315602,"Rio Grande",-52.0867697,-32.05044579,100378,116488,146115,172422,186544,197253
5003702,"Dourados",-54.81128912,-22.22723554,84955,79176,106493,135894,164949,196068
5107602,"Rondonopolis",-54.63358704,-16.47016287,22554,62086,81366,126627,150227,195550
3201209,"Cachoeiro de Itapemirim",-41.11191881,-20.85011235,91564,100010,123699,143449,174879,189878
2312908,"Sobral",-40.34866803,-3.688037684,72511,102197,118026,127489,155276,188271
3543907,"Rio Claro",-44.13940564,-22.73172683,59843,78040,110212,138243,168218,186299
3300704,"Cabo Frio",-42.0200748,-22.88076467,27441,44379,70955,84915,126828,186222
4314100,"Passo Fundo",-52.40709509,-28.26176713,93179,93850,121156,147318,168458,184869
2913606,"Ilheus",-39.04318429,-14.79332027,103274,107971,131454,223750,222127,184231
3303401,"Nova Friburgo",-42.53277126,-22.28646146,70145,90420,123370,167081,173418,182016
3502804,"Ara_atuba",-50.43922607,-21.205476,79777,108512,129304,159557,169254,181618
3300407,"Barra Mansa",-44.17243137,-22.54530113,63814,101660,134741,172216,170753,177861
5218805,"Rio Verde",-50.92968093,-17.7945434,39823,55697,74694,96309,116552,176502
4106605,"Cruzeiro do Oeste",-53.08182161,-23.77690486,135816,369730,253827,207810,170063,175781
1502400,"Castanhal",-47.92664314,-1.295756805,19717,37910,65251,102071,134496,173096
3300100,"Angra dos Reis",-44.31962726,-23.00911594,28773,40276,57861,85571,119247,169270
4109401,"Guarapuava",-51.46343108,-25.39359198,96947,110903,158587,159634,155161,167463
3305802,"Teresopolis",-42.96295671,-22.40900495,52318,73128,98705,120709,138081,163805
2804805,"Nossa Senhora do Socorro (Cotinguiba)",-37.12849613,-10.84875418,7713,9346,13688,67574,131679,160829
2103000,"Caxias",-43.35853943,-4.86167499,129271,88334,125507,145725,139756,155202
3523909,"Itu",-47.29974984,-23.2654425,37027,49091,74204,107314,135366,154200
3151800,"Po_os de Caldas",-46.56641005,-21.78736358,38198,57565,86972,110123,135627,152496
2918001,"Jequie",-40.08860733,-13.85566401,111801,100174,116868,144772,147202,151921
1702109,"Araguaina",-48.20870525,-7.19132894,10622,37780,72069,103315,113143,150520
3538006,"Pindamonhangaba",-45.46204885,-22.92666873,39142,48222,69562,102063,126026,147034
3507605,"Bragan_a Paulista",-46.54233337,-22.9568955,68469,63676,84048,108980,125031,146663
2207702,"Parnaiba",-41.77817059,-2.903360145,63496,79216,102181,127929,132282,145729
3522307,"Itapetininga",-48.0461429,-23.5878725,46428,63606,84384,105132,125559,144416
2900702,"Alagoinhas",-38.42261577,-12.13418259,74455,77963,102174,116894,130095,142160
3203205,"Linhares",-40.0653058,-19.39810593,66418,92329,123168,119690,112617,141254
1500107,"Abaetetuba",-48.88440382,-1.723469863,44584,57520,74545,99989,119152,141054
4118204,"Paranagua",-48.52473284,-25.5068415,38825,62327,81974,107675,127339,140450
3148004,"Patos de Minas",-46.51591568,-18.59257082,96693,76211,86121,102946,123881,138836
2903201,"Barreiras",-45.00416844,-12.14492489,36971,20864,41462,92640,131849,137428
3530706,"Mogi Gua_u",-46.94447409,-22.36572019,24398,42710,73549,107454,124228,137286
3168606,"Teofilo Otoni",-41.50963517,-17.86253981,127447,133017,128827,140833,129424,134733
3525300,"Jau",-48.55814139,-22.29579099,53536,56301,74011,94116,112104,131068
3152501,"Pouso Alegre",-45.93714428,-22.230303,27208,38062,57364,81836,106776,130586
2616407,"Vitoria de Santo Antao",-35.29386424,-8.118748,88993,80537,93203,106848,117609,130540
2606002,"Garanhuns",-36.49305028,-8.88890553,113392,71623,87038,103341,117749,129392
3507506,"Botucatu",-48.44128938,-22.8883815,43595,51954,64539,90761,108306,127370
2925303,"Porto Seguro",-39.06211352,-16.44905618,46213,33108,46304,34661,95721,126770
3504107,"Atibaia",-46.5550625,-23.116308,23051,36838,57807,86336,111300,126614
3105608,"Barbacena",-43.77619332,-21.22491538,66284,73898,86388,99954,114126,126325
4322400,"Uruguaiana",-57.08182491,-29.75982317,63713,74613,91497,117456,126936,125507
3170701,"Varginha",-45.43188614,-21.55708004,33221,38100,64906,88022,108998,123120
1502103,"Cameta",-49.49783017,-2.24683848,55648,59754,79317,85187,97624,120904
4101408,"Apucarana",-51.45998514,-23.55159298,66091,69302,80245,95064,107827,120884
3304201,"Resende",-44.44361342,-22.47118359,48797,66907,87335,91757,104549,119801
4127700,"Toledo",-46.37897266,-22.74339481,24959,68885,81282,94879,98200,119353
3503307,"Araras",-47.38582953,-22.35708652,38875,53422,65017,87459,104196,118898
4316808,"Santa Cruz do Sul",-52.42992859,-29.71976843,76854,86787,99636,117773,107632,118287
2103307,"Codo",-43.88608024,-4.4513375,71781,93003,108965,111967,111146,118072
4301602,"Bage",-54.10708329,-31.33050184,77392,90280,100135,118967,118767,116792
3118304,"Conselheiro Lafaiete",-43.78844466,-20.6608518,55419,50960,72438,89059,102836,116527
2306405,"Itapipoca",-39.58348158,-3.4994355,78770,94846,103823,77263,94369,116065
1501709,"Bragan_a",-46.76575421,-1.053523956,67938,61934,85087,97149,93779,113165
3511102,"Catanduva",-48.97587094,-21.1395385,48324,58251,72866,93317,105847,112843
3505500,"Barretos",-48.56737784,-20.55845551,58005,65574,72769,95414,103913,112102
3518404,"Guaratingueta",-45.19160013,-22.81742509,52044,68869,84879,102072,104219,112091
3300209,"Araruama",-42.34109602,-22.87743839,30904,40031,49822,59024,82803,112028
3201506,"Colatina",-40.63031755,-19.53627008,154966,105096,111676,106845,112711,111794
3551702,"Sertaozinho",-35.44175075,-6.750797546,26201,31066,51544,78776,94664,110094
3103504,"Araguari",-48.19160538,-18.64826953,51785,63368,83523,91283,101974,109779
3131703,"Itabira",-43.22395162,-19.63816949,36821,56352,71115,85606,98322,109551
3204906,"Sao Mateus",-39.8582006,-18.71844697,40786,41150,55083,73903,90460,109067
3506508,"Birigui",-50.33932852,-21.29239229,30835,34976,50889,75125,94300,108722
2924009,"Paulo Afonso",-38.21832897,-9.403331697,24781,46126,71131,85619,96499,108419
3554003,"Tatui",-47.84946403,-23.3485765,31174,39760,55489,76816,93430,107975
4302105,"Bento Gon_alves",-51.51556031,-29.16740193,33956,41979,58941,78643,91486,107341
3147907,"Passos",-46.61141257,-20.7192119,46907,54879,69054,84622,97211,106313
3545209,"Salto",-47.29241563,-23.20407381,15351,21772,42376,72333,93159,105569
1500602,"Altamira",-52.21437631,-3.20565951,12423,15345,46509,72408,77439,105030
4101507,"Arapongas",-51.43827973,-23.41351653,38067,51210,54688,64556,85428,104161
5003207,"Corumba",-57.64898546,-19.00637465,59556,81887,81145,88411,95701,103772
3534708,"Ourinhos",-49.86857984,-22.9772675,33763,49221,59739,76923,93868,103026
1303403,"Parintins",-56.73629215,-2.627052586,27506,38086,51391,58783,90150,102066
5008305,"Tres Lagoas",-51.71000063,-20.78867916,32023,55513,57904,68162,79059,101722
3169901,"Uba",-42.93678646,-21.11859695,49874,44503,53311,66511,85065,101466
3510500,"Caraguatatuba",-45.41081838,-23.6220065,9697,15073,33799,52878,78921,100899
3143906,"Muriae",-42.3610749,-21.13204679,52600,58153,69990,84585,92101,100861
2510808,"Patos",-37.27691334,-7.024491668,61178,46414,65160,81298,91761,100695
2101202,"Bacabal",-44.78155596,-4.23152463,108509,69578,81373,98793,91823,99960
1501303,"Barcarena",-48.62707289,-1.505767005,15261,17498,20021,45946,63268,99800
4127502,"Tibagi",-50.41147012,-24.51328807,40389,57624,75177,87722,87696,99177
1503606,"Itaituba",-55.99004886,-4.26372948,12431,12690,38584,116402,94750,97343
3134202,"Ituiutaba",-49.46223519,-18.97306768,70706,64656,74247,84577,89091,97159
1508100,"Tucurui",-49.66718437,-3.766889084,5609,9921,61140,81623,73798,97109
2305506,"Iguatu",-53.08600508,-24.71126184,50882,75682,82949,75649,85615,96523
4307005,"Erechim",-52.2758769,-27.63340581,65972,48677,61114,72318,90347,96105
3302205,"Itaperuna",-41.88620318,-21.21059108,78130,60622,63086,78000,86720,95876
3504008,"Assis",-50.41751004,-22.66283502,42666,57220,67357,85391,87251,95156
3300308,"Barra do Pirai",-43.82845245,-22.46959629,45367,59076,71931,79199,88503,94855
2803500,"Lagarto",-37.66635341,-10.91530097,47214,51131,58320,72144,83334,94852
3104007,"Araxa",-46.94000989,-19.5913298,28010,35676,53404,69911,78997,93683
5211503,"Itumbiara",-49.22087008,-18.41768247,48402,64162,78043,75161,81430,92942
1501808,"Breves",-50.4808948,-1.6907365,34018,38201,55749,72140,80158,92865
3138203,"Lavras",-44.99993111,-21.24287024,37262,44449,52715,65893,78772,92171
3526704,"Leme",-47.38870797,-22.185436,21389,31229,46257,68215,80757,91804
2925501,"Prado",-39.22923842,-17.32956399,61164,95148,104125,86940,90642,90967
2928703,"Santo Ant_nio de Jesus",-39.26113126,-12.96800777,33468,39726,51583,64331,77368,90949
3132404,"Itajuba",-45.4645825,-22.43060057,50248,51716,60593,75014,84135,90679
2932903,"Valen_a",-43.70484368,-22.24471943,39842,48038,66283,66931,77509,88729
5211909,"Jatai",-51.72081804,-17.88623233,27680,41364,53387,65957,75451,88048
3305208,"Sao Pedro da Aldeia",-42.10352867,-22.83720319,19396,27721,37502,50474,63227,88013
5102504,"Caceres",-57.67476231,-16.07409563,28078,85699,59057,77540,85857,87912
3522406,"Itapeva",-46.21955686,-22.76974039,33418,49122,65544,81858,82866,87765
3155702,"Rio Piracicaba",-43.17982375,-19.95494117,38996,53220,60820,73016,80828,87618
2612505,"Santa Cruz do Capibaribe",-36.20395002,-7.9551895,7591,11685,21112,38332,59048,87538
4104303,"Campo Mourao",-52.38111509,-24.0412232,141157,77118,75427,82318,80476,87287
2802908,"Itabaiana",-35.33753339,-7.3309315,44541,41640,52596,64838,76813,86981
5205109,"Catalao",-47.94770322,-18.16957336,25699,27338,39168,54525,64347,86597
3530805,"Moji Mirim",-46.95636713,-22.4326955,27406,36301,50634,64753,81467,86244
3113404,"Caratinga",-42.14370705,-19.78963492,106482,109772,110035,125686,77789,85322
3508504,"Ca_apava",-45.70773037,-23.10066375,23841,30712,51347,66058,76130,84844
3557105,"Votuporanga",-49.97467202,-20.41947,32566,39443,52281,66166,75641,84728
3147006,"Paracatu",-46.87541889,-17.21974191,25348,36821,49010,62774,75216,84687
3162500,"Sao Joao del Rei",-44.26097273,-21.13550897,57992,55230,64693,72747,78616,84404
4303004,"Cachoeira do Sul",-52.89341256,-30.04581998,84512,94261,93338,89148,87873,83827
3549102,"Sao Joao da Boa Vista",-46.79635078,-21.972011,38999,44471,55935,69148,77387,83661
2101400,"Balsas",-46.03899267,-7.53116999,16845,19385,23700,41648,60163,83537
3504503,"Avare",-48.92326319,-23.1031935,36192,37854,46918,61101,76472,82935
2101608,"Barra do Corda",-45.23901102,-5.5083395,45490,57839,76672,90820,78147,82692
3527207,"Lorena",-45.12424814,-22.73169303,32764,46463,57373,73146,77990,82553
3148103,"Patrocinio",-46.99743824,-18.94081296,31557,35578,44373,60753,73130,82541
4317103,"Sant'Ana do Livramento (Livramento)",-55.53481427,-30.88938401,55974,63388,68111,80252,90849,82513
3200607,"Aracruz",-40.27622338,-19.82327774,25193,26507,35797,52433,64637,81746
4118402,"Paranavai",-52.46240167,-23.08187948,63189,57387,65290,71052,75750,81595
2311306,"Quixada",-39.01174468,-4.9637,81242,98509,99284,72224,69654,80605
3139409,"Manhua_u",-42.03384829,-20.25868008,45674,48230,57727,75259,67123,79635
2917508,"Jacobina",-40.51301763,-11.18506216,74678,76519,103971,75518,76492,79285
2613909,"Serra Talhada",-38.29631495,-7.98799752,41761,55774,67166,72341,70912,79241
4108403,"Francisco Beltrao",-53.05613572,-26.07845,55496,36807,48762,61272,67132,78957
4310207,"Ijui",-53.91806684,-28.38853654,63350,52738,70932,75157,78461,78920
2806701,"Sao Cristovao",-37.20949878,-11.01367686,20032,20409,24134,47558,64647,78876
3550605,"Sao Roque",-47.13542301,-23.530359,28778,37049,49539,63900,66637,78873
3555406,"Ubatuba",-45.07209148,-23.43596498,10182,15203,27161,47398,66861,78870
2911709,"Guanambi",-42.77856197,-14.22531503,28508,31174,45520,65592,71728,78801
1200203,"Cruzeiro do Sul",-72.67253132,-7.630690005,32066,43584,50477,50748,67441,78444
2108603,"Pinheiro",-45.0839266,-2.5227405,49013,53831,68640,82432,68030,78147
5006606,"Ponta Pora",-55.71085018,-22.48618708,30262,33798,38070,55541,60916,77866
4300406,"Alegrete",-55.79587015,-29.78204321,54627,56553,69472,78918,84338,77673
3306008,"Tres Rios",-43.21160944,-22.117448,44565,55871,71172,81248,71976,77503
2601102,"Araripina",-40.50246058,-7.5781415,34750,38919,47908,60585,70898,77363
2930501,"Serrinha",-35.50134323,-6.277091526,56538,47172,57477,76013,83206,77285
3513405,"Cruzeiro",-44.96173196,-22.57774988,31081,45652,57999,68643,73492,77070
3529302,"Matao",-48.3677477,-21.60299451,22135,21953,38125,63613,71753,76799
1709500,"Gurupi",-49.07147747,-11.72977232,11915,24660,38658,56752,65034,76765
2606408,"Gravata",-35.57149239,-8.2059995,52894,49366,52501,61485,67273,76669
4317509,"Santo angelo",-54.2641428,-28.30193787,76255,80754,93674,76592,76745,76304
1301209,"Coari",-63.14218398,-4.084219159,23093,27636,42612,38678,67096,75909
2606200,"Goiana",-34.9983763,-7.559231855,59122,51588,57809,64150,71177,75648
3506102,"Bebedouro",-48.47736217,-20.94981552,31496,37816,46029,67763,74815,75044
2604007,"Carpina",-35.25806061,-7.846886716,41340,45790,57346,66078,63811,74851
2302800,"Caninde",-39.31034295,-4.35534429,36967,50652,58180,61827,69601,74486
2930105,"Senhor do Bonfim (Bonfim)",-40.18998454,-10.45677149,34306,46665,63826,83421,67723,74431
3305505,"Saquarema",-42.49669405,-22.93112742,19865,24378,28194,37888,52461,74221
3120904,"Curvelo",-44.42839897,-18.75548072,51826,45423,50770,59015,67512,74184
3550704,"Sao Sebastiao",-36.5510919,-9.931657389,7421,12023,19007,33890,58038,73833
3101607,"Alfenas",-45.9489182,-21.42817812,25852,28331,38270,52700,66957,73722
3145208,"Nova Serrana",-44.98557874,-19.87586738,5306,6538,9273,17913,37447,73719
2208007,"Picos",-41.46882671,-7.081373912,50102,52757,71018,78409,68974,73417
3141801,"Minas Novas",-42.59675871,-17.21545816,63722,54771,75529,84343,73895,73333
2103208,"Chapadinha",-43.36112078,-3.74002452,39742,44997,52638,56852,61322,73281
2304103,"Crateus",-40.66840013,-5.176950551,41302,62011,65865,66652,70898,72853
3169307,"Tres Cora__es",-45.25493687,-21.69596578,29787,35180,44382,57045,65291,72796
2601706,"Belo Jardim",-36.42003508,-8.335295439,36629,45361,51711,60658,68698,72412
4118501,"Pato Branco",-52.677362,-26.22995851,51581,33808,45937,55675,62234,72373
3171303,"Vi_osa",-36.2483932,-9.377054355,26689,22252,38655,51568,64854,72244
2311405,"Quixeramobim",-39.29435423,-5.198404837,52118,66740,66159,59100,59235,71912
3306107,"Valen_a (Marques de Valen_a)",-39.07235025,-13.37034151,42772,48313,53577,60805,66308,71894
3524303,"Jaboticabal",-48.32034975,-21.2544715,33362,38779,46985,59133,67408,71667
3527108,"Lins",-49.75142339,-21.6723465,47219,45555,51027,58606,65952,71493
4311403,"Lajeado",-48.35850395,-9.744682436,56170,56992,63739,63944,64133,71481
