evolution$generation,alpha,beta,tsteps,popfit,indicsfit,evolution$samples
700,5.17540694921379,0.06910383865266638,15.333649384308758,2.3677663846162605E8,0.9993797112937794,7
700,0.0,0.07038376264328666,1.335408539895159,2.2670022053738093E8,0.8769562219236658,1
700,7.1121664258427835,0.1,6.168142600064004,1.6721076225005705E9,0.5079711203810137,3
700,4.100362590006843,0.027786326375609995,23.187391500259796,1.6136094915622196E9,0.503718160409053,1
700,4.7325373957161,0.06592263874914582,8.925369732219334,1.4749112840013547E9,0.5151419721676573,1
700,8.482041374218449,0.1,5.263896354383441,1.3013872569535098E9,0.5392444507557571,4
700,6.814717902399768,0.09294476249905353,5.811522560917449,1.3602451006813996E9,0.5287842491156308,1
700,4.06022344119884,0.07116009649998493,8.440502609238942,1.5130851970934193E9,0.5110170231015302,1
700,4.850605892595764,0.06569234475020956,9.27808000267629,1.5581575803607311E9,0.5091099774627443,6
700,8.005557858471224,0.09234176694513598,4.202688781242039,7.362188390672714E8,0.6103982814682115,5
700,3.7900162812267135,0.0638420097602227,9.095608277862691,1.4295297969937594E9,0.517151076532907,2
700,4.065599227893966,0.021976013555832258,23.076242641856673,1.0627510507912588E9,0.5532148333771806,1
700,8.137811054156304,0.09866569080852776,4.094405782564703,7.884924147099625E8,0.600402049878092,4
700,2.8899787487730104,0.09441865897972397,4.75158554566806,9.239072699840068E8,0.5702075564865676,1
700,6.975363055440011,0.0819549955971065,5.49703977655285,9.550382867894236E8,0.5719098530207327,2
700,0.894948869578993,0.0735175244862196,3.484225451544403,3.3676449327637434E8,0.7341716478390817,2
700,5.995917174307527,0.09705766962621465,5.091671538440185,1.1076806955394316E9,0.5508953560810929,2
700,7.509098022596098,0.09861733950719452,4.996740304652032,1.1421176407122211E9,0.5504992257826486,1
700,6.556493624542861,0.09961265630230627,5.118768242989597,1.204489775610395E9,0.5419712651952151,2
700,2.920391464671428,0.09455186655037594,4.4801924346725315,8.582079590790612E8,0.5802668059147998,1
700,4.584393669504393,0.0636597234564754,8.080497441850664,1.1626293461023433E9,0.5429133780195561,2
700,4.035034364527197,0.026211962256752475,23.946751129423365,1.5448511991112535E9,0.5085905884425075,2
700,3.8211157916414784,0.048196226098280254,9.531520770061142,8.939705108836938E8,0.5756984142463343,1
700,9.242108177107983,0.04330106587663715,7.1374041609359935,4.528587158346292E8,0.6957118965193234,2
700,6.942692514600851,0.09250199379074465,5.608877899741465,1.2489170167181754E9,0.5385610703841842,1
700,0.0,0.0045762157153524585,62.98938341308942,4.161360634708873E8,0.6931341602641309,1
700,3.920664054909953,0.015692736507856655,25.528475772795893,6.573636015439659E8,0.6205203667936492,1
700,3.915537066368937,0.015676689573886744,23.617348515612797,5.649942935578661E8,0.6447085906540139,1
700,7.523470277381602,0.08630482864209352,6.045379734476721,1.237802945630958E9,0.5411010965872666,4
700,7.138808739129329,0.0453842480971271,8.013399333898303,5.954425835514189E8,0.6418413936832503,1
700,4.444926353547761,0.06771530157214582,8.741055086040555,1.4669278590657508E9,0.5152137570604017,1
700,7.015021860343129,0.06319409129516156,3.96851529526366,3.710432673638387E8,0.7364537382287054,3
700,2.806359597126335,0.08956014267906526,4.3741769020814765,6.760061540572011E8,0.6143776925607443,1
700,4.611397177190529,0.06770832874972005,8.459339286016156,1.4057855799036684E9,0.5204627594445926,1
700,7.4582424723369485,0.09995983869583634,3.6549227134436033,6.354988378675835E8,0.6315659460187146,6
700,6.618714921581535,0.1,5.040837600637996,1.2100220521923218E9,0.5417223804386545,1
700,1.7273835884360063,0.005576809343365738,63.55297917048569,5.042821968429184E8,0.6588414454334665,2
700,4.036729364117751,0.021961707627936453,22.74852265084398,1.0340040013826777E9,0.5568583528763791,3
700,7.543252796099026,0.1,4.0367348895128465,7.952617504104979E8,0.5981687511471809,4
700,7.450093790712849,0.1,4.7584036897509545,1.089475671177649E9,0.5561673725262752,6
700,7.355238091564226,0.1,5.28195778113602,1.2794639011340272E9,0.5369061679806257,2
700,7.784809509759613,0.0974239361232774,3.6320647157279082,6.22562293902621E8,0.6359326992513061,2
700,4.554181436218912,0.016872988250875316,20.91695612732148,5.266431630608333E8,0.658199669931648,1
700,6.311724414912034,0.04529869921310637,7.709584863847244,5.556920801342766E8,0.6520264550241887,4
700,0.41363274012910595,0.005886926528131483,80.64054677403888,9.004657063284599E8,0.5753300103074209,1
700,3.109547416209323,0.1,3.296617646536458,5.3486699024755836E8,0.6530054029306878,2
700,7.903352304324562,0.08861265890397846,5.130894217492285,9.75199604085679E8,0.571075233678054,2
700,2.8820534738341608,0.09080468714142237,4.682476832295759,8.23221599695571E8,0.5858092614321064,1
700,9.335353655409165,0.04426356443012614,7.0792016542499905,4.6202838522395444E8,0.6917594807163654,2
700,4.0169407063467775,0.019821298475493323,22.90397306053579,8.443794332783293E8,0.5837606923888944,1
700,4.205414596128851,0.01593676969059689,7.700411908338828,2.583601898638084E8,0.9043074853646152,4
700,8.724959628121749,0.04698994443472638,6.918532461550545,4.842032519589474E8,0.6811509754341725,2
700,6.109188901933841,0.006800974978035274,60.97693265601483,7.110658309326098E8,0.6118709666465574,4
700,4.687190895346745,0.019047185194058916,21.424365778506303,6.924570180697627E8,0.6137558064101981,1
700,3.744332204810755,0.05903054787807266,9.243313573842103,1.2875325531768112E9,0.5294166219491444,2
700,2.8523027666992173,0.09096405148848186,4.762573816570622,8.234802661368841E8,0.5856259303721438,1
700,7.515282247826761,0.09835877322352966,4.692801948262607,1.0034168919879999E9,0.5664487065585105,1
700,7.410272727154155,0.09846863915372944,5.521387715674946,1.3796454467818308E9,0.5290145662031248,3
700,7.373728768178678,0.07109028915400493,6.514845514302748,9.896211174711711E8,0.568051415344871,2
700,6.21717374083568,0.086462886037445,6.336508084808271,1.3716311944079664E9,0.5264506680156881,1
700,1.216051060032719,0.05940288986159541,6.228780735092654,6.047989371653044E8,0.62784394734774,1
700,0.0,0.08412486421805565,2.6319395032453,3.2086268074806607E8,0.7390394116639449,2
700,5.07406609151995,0.005140423325265682,57.91828566607188,3.988782390159992E8,0.7132703339118113,2
700,3.972015255651175,0.015170590020817488,22.587882423365976,4.935139863580947E8,0.6685487847868364,1
700,0.0,0.08180936611049491,2.672219021750454,3.1418850714758444E8,0.7433518608159334,1
700,7.793515814580921,0.09747025608359139,3.8858747575814427,6.991796382367249E8,0.6174697759354986,2
700,6.019256475020623,0.09555360062413756,5.015971027847782,1.0942388549267607E9,0.5527458414193518,1
700,0.2678585055609902,0.003092397916555044,80.90783501482505,2.98987264093118E8,0.7544509641634923,1
700,3.6953128249072864,0.016127834689371467,18.93180236982456,4.1212489640811E8,0.7026722617146497,2
700,7.349612650250861,0.09999999999999999,4.929238201646841,1.1553002434524987E9,0.5487862976570625,1
700,7.8084149724406995,0.09208432498684938,5.0315744988651625,1.010550096873799E9,0.5661189180951187,1
700,3.1326073343952205,0.044853839782095895,6.344256157958647,3.7950235619043684E8,0.7187520327932602,1
700,6.588085708751318,0.049519496864171515,8.048995786466286,7.224280949771067E8,0.6105054177903902,1
700,6.648632567278653,0.07200306358837347,7.754046544303037,1.3916482577269387E9,0.52581625741505,2
700,7.347219870385721,0.0966217624160683,4.781295889387568,9.835230812355443E8,0.5684764526987406,1
700,6.1135006554016735,0.009489513635533865,61.905328097500316,1.3945232086357548E9,0.5242184288762062,1
700,7.581658888035678,0.08292217683407271,5.716209092840668,1.0299658742648894E9,0.5632885293805657,1
700,2.541997112890239,0.09377349926053453,4.500887343997772,8.480570850670651E8,0.5812201557578021,1
700,5.1386744581176185,0.01840948320958207,22.717534221163422,7.262212408785707E8,0.6071353591186612,2
700,0.8570171599122194,0.07513486197927377,3.8203210914673464,3.884456095376702E8,0.703344242494019,1
700,3.777753417232603,0.01676072547833272,11.945499816708145,2.78835930148357E8,0.8161099665084963,1
700,0.25975727213745303,0.0029418736491371835,81.62817510981094,2.885514851360767E8,0.7639805288106076,3
700,2.960595936512545,0.019351424486514307,9.729733099667774,2.718671076203372E8,0.8241861789376689,1
700,0.2849068889050984,0.0030006317891268725,82.40104248423663,2.9647931785882163E8,0.7570579458026608,2
700,0.8940598929613385,0.07596519171246864,3.601631671377105,3.930640133329195E8,0.7011570720017358,1
700,4.862618066690699,0.1,66.3606417200957,2.2959097740862918E8,0.9565808367459508,5
700,7.771563588971596,0.09305587310729907,5.027756141031416,1.0201589253826257E9,0.564910165938703,2
700,4.375299643825193,0.017259843198007833,11.8077331344494,2.842447452756583E8,0.8111405833124388,1
700,7.773711776231803,0.09301801297086762,5.00785378424034,1.0201328821847955E9,0.5649648206709331,1
700,7.088723636822448,0.04606229802160127,8.016806863244065,6.033876649154813E8,0.6394002699507206,2
700,4.789862297253898,0.0356813711957008,9.177043267626173,4.854301997859974E8,0.6734094652041321,1
700,9.238249265518654,0.04390865772001911,7.103708804135302,4.5813805293444085E8,0.6931732543575513,2
700,6.784011122895837,0.019137313008209266,14.137696724801105,3.727886204064807E8,0.7336433989160489,1
700,8.379071622095092,0.09294924890267409,5.617833085280064,1.2800918203540947E9,0.5408388546745369,5
700,4.444926353547761,0.06771530157214584,8.741055086040555,1.467372760215792E9,0.5151754689465357,1
700,7.640351765869013,0.1,4.918150091207651,1.1593431006086395E9,0.5491810779657407,2
700,0.0,0.0737566345939634,1.8539124878817164,2.366117110264649E8,0.8277760725742977,1
700,2.9381233313055932,0.01944633678694815,9.744528036756309,2.71994694639473E8,0.823267223328534,1
700,1.0221456763097787,0.0062559016524243284,71.44956118895581,7.916468807300149E8,0.5880217233607482,1
700,0.0,0.08299705116461654,2.395301317034125,3.17684178347373E8,0.7416655340282965,1
