evolution$generation,alpha,beta,tsteps,popfit,indicsfit,evolution$samples
700,3.5821834720918093,0.04793748151392718,66.02283273172972,1.111547841229115E10,0.06677983211036644,2
700,3.515389553888002,0.038858242744857906,75.52243805351486,9.792801989888365E9,0.07769541092773352,9
700,0.15267476119607815,0.0024909006916649713,100.0,1.7234156053824048E9,0.7588174926888445,2
700,1.3637809116463613,0.09387484821557752,100.0,1.7768657054345818E9,1.3968202018558564,5
700,3.7359149323190795,0.042815762002939656,75.4324820008488,1.1322643520304266E10,0.06702485233091092,3
700,3.7835027815792093,0.04116685476581629,75.32478907569354,1.0545511807546886E10,0.06788619666758226,1
700,0.557983405158619,0.044389961355580126,47.324528847097746,8.401896477273865E9,0.07717246607264333,6
700,2.772639059902487,0.08819109362639557,26.01424942241301,7.807924662778265E9,0.18093359675399767,7
700,0.0017825297909588136,0.1,35.72453796037413,5.47707524124938E9,0.13473634917953176,1
700,2.71979968835242,0.09005338134004169,26.64726009710474,8.214879037960385E9,0.14997402660966735,5
700,2.705453761069746,0.08670711422103096,23.5301782736045,6.913054283062759E9,0.2678729644656827,5
700,0.5484038124614078,0.04411438912963797,43.34530551036283,7.542557368433579E9,0.07794272038888811,4
700,0.07451233779145269,0.0761535494984988,61.31150314411653,3.76356043054342E9,0.24503962513220978,1
700,3.8115351499818155,0.041378729368914124,75.6787321018957,1.0710223115856655E10,0.06706665456590581,3
700,0.5840872294297229,0.04410620731410844,42.374541985726935,7.291460860333248E9,0.09258374655675944,1
700,0.08388223230957904,0.07629343639792552,71.19143208404442,2.8869495919603944E9,0.3861733984676926,1
700,0.29793002988267303,0.041235001835173396,88.86266833634303,5.79603844779012E9,0.12199797451992031,1
700,0.05093958374254519,0.0458218987417294,88.70899631455585,4.698915257502513E9,0.16259036315044628,1
700,0.0030334780609082568,0.05179534486992309,73.66818395167003,5.181249538727449E9,0.14377100666159803,1
700,5.158379587212431,0.05480601529705327,65.83686707897095,6.715282724060376E9,0.3373916856230364,3
